allocation,best_pick_vote,borda_points,candidate_id,domain,evaluator,prompt_id
0.15,0.0,1.0,C,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p036
0.15,0.0,0.0,D,business_advice,meta-llama/Llama-3.1-8B-Instruct::normal_03,p036
0.45,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p037
0.15,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p037
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p037
-0.15,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p037
0.4,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p037
0.3,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p037
-0.2,0.0,0.5,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p037
-0.1,0.0,0.5,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p037
0.4,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p038
0.3,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p038
-0.3,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p038
0.0,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_01,p038
0.45,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p038
0.15,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p038
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p038
-0.15,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_03,p038
0.45,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_02,p039
0.15,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_02,p039
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_02,p039
-0.15,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_02,p039
0.5,1.0,3.0,A,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p039
0.25,0.0,2.0,B,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p039
-0.25,0.0,1.0,C,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p039
0.0,0.0,0.0,D,instruction_following,meta-llama/Llama-3.1-8B-Instruct::normal_04,p039
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p040
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p040
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p040
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p040
0.4,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_03,p040
0.3,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_03,p040
0.15,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_03,p040
0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_03,p040
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p040
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p040
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p040
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p040
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p041
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p041
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p041
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_01,p041
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p041
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p041
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p041
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p041
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p042
0.3,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p042
0.2,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p042
0.05,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_02,p042
0.45,1.0,3.0,A,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p042
0.15,0.0,2.0,B,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p042
-0.25,0.0,1.0,C,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p042
-0.15,0.0,0.0,D,analysis,meta-llama/Llama-3.1-8B-Instruct::normal_04,p042
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p043
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p043
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p043
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p043
0.4,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p043
0.3,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p043
-0.3,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p043
0.0,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p043
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p043
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p043
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p043
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p043
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p044
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p044
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p044
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p044
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_02,p044
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_02,p044
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_02,p044
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_02,p044
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p044
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p044
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p044
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p044
0.5,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p044
0.25,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p044
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p044
0.0,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p044
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p045
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p045
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p045
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_01,p045
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p045
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p045
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p045
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_03,p045
0.45,1.0,3.0,A,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p045
0.15,0.0,2.0,B,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p045
-0.25,0.0,1.0,C,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p045
-0.15,0.0,0.0,D,ethics_policy,meta-llama/Llama-3.1-8B-Instruct::normal_04,p045
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p046
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p046
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p046
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p046
0.5,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p046
0.2,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p046
-0.2,0.0,0.5,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p046
-0.1,0.0,0.5,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p046
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p046
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p046
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p046
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p046
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p047
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p047
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p047
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p047
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p047
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p047
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p047
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p047
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p047
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p047
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p047
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p047
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p047
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p047
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p047
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p047
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p048
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p048
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p048
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p048
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p048
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p048
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p048
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_02,p048
0.5,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p048
0.25,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p048
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p048
0.0,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p048
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p048
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p048
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p048
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p048
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p049
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p049
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p049
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p049
0.45,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p050
0.15,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p050
-0.25,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p050
-0.15,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_03,p050
0.5,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p051
0.2,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p051
-0.2,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p051
-0.1,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_01,p051
0.4,1.0,3.0,A,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p051
0.3,0.0,2.0,B,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p051
-0.3,0.0,1.0,C,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p051
0.0,0.0,0.0,D,factual_qa,meta-llama/Llama-3.1-8B-Instruct::normal_04,p051
0.45,1.0,3.0,A,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_01,p052
0.15,0.0,2.0,B,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_01,p052
-0.25,0.0,1.0,C,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_01,p052
-0.15,0.0,0.0,D,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_01,p052
0.45,1.0,3.0,A,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_03,p053
0.15,0.0,2.0,B,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_03,p053
-0.25,0.0,1.0,C,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_03,p053
-0.15,0.0,0.0,D,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_03,p053
0.45,1.0,3.0,A,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p053
0.15,0.0,2.0,B,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p053
-0.25,0.0,1.0,C,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p053
-0.15,0.0,0.0,D,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p053
0.5,1.0,3.0,A,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_01,p054
-0.25,0.0,2.0,B,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_01,p054
-0.25,0.0,1.0,C,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_01,p054
0.0,0.0,0.0,D,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_01,p054
1.0,1.0,3.0,A,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p054
0.0,0.0,2.0,B,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p054
0.0,0.0,1.0,C,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p054
0.0,0.0,0.0,D,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p054
0.4,1.0,3.0,A,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_02,p056
0.3,0.0,2.0,B,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_02,p056
-0.3,0.0,0.5,C,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_02,p056
0.0,0.0,0.5,D,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_02,p056
0.45,1.0,3.0,A,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p056
0.15,0.0,2.0,B,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p056
-0.25,0.0,0.0,C,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p056
-0.15,0.0,1.0,D,reasoning,meta-llama/Llama-3.1-8B-Instruct::normal_04,p056
0.45,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_04,p058
0.15,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_04,p058
-0.25,0.0,1.0,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_04,p058
-0.15,0.0,0.0,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_04,p058
0.5,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p059
0.25,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p059
-0.25,0.0,1.0,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p059
0.0,0.0,0.0,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p059
0.45,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_02,p059
0.15,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_02,p059
-0.25,0.0,1.0,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_02,p059
-0.15,0.0,0.0,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_02,p059
0.45,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p060
0.15,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p060
-0.25,0.0,1.0,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p060
-0.15,0.0,0.0,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p060
0.4,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_03,p061
0.3,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_03,p061
-0.3,0.0,0.5,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_03,p061
0.0,0.0,0.5,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_03,p061
0.45,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p062
0.15,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p062
-0.25,0.0,1.0,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p062
-0.15,0.0,0.0,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_01,p062
0.45,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_02,p062
0.15,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_02,p062
-0.25,0.0,1.0,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_02,p062
-0.15,0.0,0.0,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_02,p062
0.45,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_04,p062
0.15,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_04,p062
-0.25,0.0,1.0,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_04,p062
-0.15,0.0,0.0,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_04,p062
0.45,1.0,3.0,A,writing,meta-llama/Llama-3.1-8B-Instruct::normal_03,p063
0.15,0.0,2.0,B,writing,meta-llama/Llama-3.1-8B-Instruct::normal_03,p063
-0.25,0.0,1.0,C,writing,meta-llama/Llama-3.1-8B-Instruct::normal_03,p063
-0.15,0.0,0.0,D,writing,meta-llama/Llama-3.1-8B-Instruct::normal_03,p063
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_03,p065
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_03,p065
-0.25,0.0,1.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_03,p065
-0.15,0.0,0.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_03,p065
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p065
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p065
-0.25,0.0,1.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p065
-0.15,0.0,0.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p065
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p066
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p066
-0.25,0.0,1.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p066
-0.15,0.0,0.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p066
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p066
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p066
-0.25,0.0,1.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p066
-0.15,0.0,0.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p066
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p067
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p067
-0.25,0.0,0.5,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p067
-0.15,0.0,0.5,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p067
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p068
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p068
-0.25,0.0,1.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p068
-0.15,0.0,0.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_01,p068
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p068
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p068
-0.25,0.0,0.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p068
-0.15,0.0,1.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p068
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_02,p069
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_02,p069
-0.25,0.0,1.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_02,p069
-0.15,0.0,0.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_02,p069
0.45,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_03,p069
0.15,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_03,p069
-0.25,0.0,1.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_03,p069
-0.15,0.0,0.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_03,p069
0.5,1.0,3.0,A,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p069
0.25,0.0,2.0,B,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p069
-0.25,0.0,1.0,C,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p069
0.0,0.0,0.0,D,safety,meta-llama/Llama-3.1-8B-Instruct::normal_04,p069
0.5,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p070
0.3,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p070
-0.2,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p070
0.0,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p070
0.4,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p070
0.3,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p070
-0.3,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p070
0.0,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p070
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p071
0.15,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p071
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p071
-0.15,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_01,p071
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p071
0.15,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p071
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p071
-0.15,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_02,p071
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p071
0.3,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p071
0.15,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p071
0.1,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p071
0.45,1.0,3.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p071
0.15,0.0,2.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p071
-0.25,0.0,1.0,C,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p071
-0.15,0.0,0.0,D,code,meta-llama/Llama-3.1-8B-Instruct::normal_04,p071
0.3,0.0,2.0,A,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p072
0.15,0.0,0.0,B,code,meta-llama/Llama-3.1-8B-Instruct::normal_03,p072
