allocation,best_pick_vote,borda_points,candidate_id,domain,evaluator,prompt_id
-0.4,1.0,3.0,D,code,Qwen/Qwen2.5-7B-Instruct::normal_02,p020
0.45,0.0,1.5,A,code,Qwen/Qwen2.5-7B-Instruct::normal_03,p020
0.3,1.0,3.0,B,code,Qwen/Qwen2.5-7B-Instruct::normal_03,p020
-0.15,0.0,1.5,C,code,Qwen/Qwen2.5-7B-Instruct::normal_03,p020
-0.1,0.0,0.0,D,code,Qwen/Qwen2.5-7B-Instruct::normal_03,p020
0.45,1.0,3.0,A,code,Qwen/Qwen2.5-7B-Instruct::normal_04,p020
0.3,0.0,2.0,B,code,Qwen/Qwen2.5-7B-Instruct::normal_04,p020
-0.1,0.0,0.5,C,code,Qwen/Qwen2.5-7B-Instruct::normal_04,p020
-0.15,0.0,0.5,D,code,Qwen/Qwen2.5-7B-Instruct::normal_04,p020
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p021
0.25,0.0,2.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p021
-0.15,0.0,0.5,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p021
-0.15,0.0,0.5,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p021
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p021
0.25,0.0,2.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p021
-0.1,0.0,1.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p021
-0.2,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p021
0.4,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p021
0.3,0.0,2.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p021
-0.2,0.0,0.5,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p021
-0.1,0.0,0.5,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p021
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p021
0.25,0.0,2.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p021
-0.1,0.0,1.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p021
-0.2,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p021
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p022
0.25,0.0,2.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p022
0.15,0.0,1.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p022
-0.15,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p022
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p022
0.3,0.0,2.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p022
0.15,0.0,1.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p022
0.1,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p022
0.45,0.0,1.5,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p022
0.15,0.0,0.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p022
0.3,1.0,3.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p022
0.1,0.0,1.5,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p022
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p022
0.25,0.0,2.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p022
0.1,0.0,1.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p022
-0.2,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p022
0.0,0.0,1.5,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p023
0.5,1.0,3.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p023
-0.25,0.0,1.5,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p023
-0.25,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p023
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p023
0.15,0.0,1.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p023
-0.1,0.0,0.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p023
0.3,0.0,2.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p023
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p023
0.15,0.0,1.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p023
-0.25,0.0,2.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p023
-0.15,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p023
0.45,1.0,3.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p023
0.25,0.0,2.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p023
-0.15,0.0,0.5,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p023
-0.15,0.0,0.5,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p023
0.3,0.0,2.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p024
0.45,1.0,3.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p024
0.2,0.0,1.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p024
-0.05,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p024
0.3,0.0,1.5,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p024
0.2,0.0,1.5,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p024
0.15,0.0,0.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p024
0.35,1.0,3.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p024
-0.1,0.0,0.5,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p024
0.4,1.0,3.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p024
0.3,0.0,2.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p024
-0.2,0.0,0.5,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p024
0.3,0.0,1.5,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p024
0.2,0.0,1.5,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p024
0.45,1.0,3.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p024
-0.05,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p024
0.45,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p025
-0.1,0.0,0.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p025
0.3,0.0,2.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p025
-0.15,0.0,1.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p025
0.45,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p025
0.3,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p025
-0.1,0.0,0.5,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p025
-0.15,0.0,0.5,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p025
0.45,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p025
-0.1,0.0,1.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p025
0.3,0.0,2.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p025
-0.15,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p025
0.45,0.0,2.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p025
0.3,0.0,1.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p025
0.2,1.0,3.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p025
-0.05,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p025
0.4,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p026
0.3,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p026
-0.15,0.0,1.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p026
-0.15,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p026
0.4,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p026
0.3,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p026
-0.15,0.0,0.5,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p026
-0.15,0.0,0.5,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p026
0.4,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p026
0.3,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p026
-0.15,0.0,0.5,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p026
-0.15,0.0,0.5,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p026
0.45,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p026
0.3,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p026
0.15,0.0,1.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p026
-0.1,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_04,p026
0.15,0.0,2.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p027
0.1,0.0,1.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p027
-0.25,0.0,0.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p027
0.5,1.0,3.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p027
0.45,0.0,2.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p027
0.4,1.0,3.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p027
-0.1,0.0,0.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p027
-0.05,0.0,1.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p027
0.4,1.0,3.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p027
0.3,0.0,2.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p027
-0.15,0.0,0.5,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p027
-0.15,0.0,0.5,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p027
0.4,1.0,3.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p027
0.2,0.0,2.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p027
-0.2,0.0,0.5,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p027
-0.2,0.0,0.5,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p027
0.3,0.0,2.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p028
0.45,1.0,3.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p028
0.1,0.0,0.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p028
0.15,0.0,1.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_01,p028
0.2,0.0,1.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p028
0.45,1.0,3.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p028
-0.05,0.0,0.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p028
0.3,0.0,2.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_02,p028
0.45,1.0,3.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p028
0.15,0.0,1.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p028
-0.25,0.0,1.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p028
-0.15,0.0,1.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_03,p028
0.2,0.0,1.0,A,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p028
0.45,1.0,3.0,B,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p028
-0.05,0.0,0.0,C,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p028
0.3,0.0,2.0,D,analysis,Qwen/Qwen2.5-7B-Instruct::normal_04,p028
0.3,0.0,2.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p029
0.15,0.0,1.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p029
0.1,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p029
0.45,1.0,3.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p029
0.45,1.0,3.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p029
0.15,0.0,2.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p029
-0.25,0.0,0.5,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p029
-0.15,0.0,0.5,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p029
0.3,0.0,1.5,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p029
0.25,0.0,1.5,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p029
-0.2,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p029
0.25,1.0,3.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p029
0.3,0.0,1.5,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p029
0.2,0.0,1.5,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p029
-0.25,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p029
0.25,1.0,3.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p029
0.4,0.0,1.5,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p030
0.3,0.0,1.5,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p030
0.2,1.0,3.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p030
-0.1,0.0,0.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_01,p030
0.45,0.0,2.0,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p030
0.3,1.0,3.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p030
-0.15,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p030
-0.1,0.0,1.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_02,p030
0.3,0.0,1.5,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p030
0.2,0.0,1.5,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p030
0.25,1.0,3.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p030
0.25,0.0,0.0,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_03,p030
0.15,0.0,1.5,A,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p030
0.45,1.0,3.0,B,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p030
-0.25,0.0,0.0,C,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p030
-0.15,0.0,1.5,D,ethics_policy,Qwen/Qwen2.5-7B-Instruct::normal_04,p030
-0.1,0.0,0.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p031
-0.1,0.0,2.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p031
-0.1,0.0,1.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p031
0.7,1.0,3.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_01,p031
-0.15,0.0,1.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p031
-0.25,0.0,0.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p031
0.15,0.0,2.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p031
0.45,1.0,3.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_02,p031
0.3,0.0,2.0,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p031
0.2,0.0,1.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p031
0.15,0.0,0.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p031
0.35,1.0,3.0,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_03,p031
0.45,0.0,1.5,A,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p031
0.3,1.0,3.0,B,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p031
-0.15,0.0,0.0,C,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p031
-0.1,0.0,1.5,D,factual_qa,Qwen/Qwen2.5-7B-Instruct::normal_04,p031
-0.1,0.0,1.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p032
0.4,1.0,3.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p032
-0.3,0.0,0.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p032
0.2,0.0,2.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_01,p032
0.0,0.0,2.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p032
-0.15,0.0,0.5,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p032
-0.25,0.0,0.5,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p032
0.6,1.0,3.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_02,p032
-0.1,0.0,0.5,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p032
0.45,1.0,3.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p032
-0.1,0.0,0.5,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p032
0.35,0.0,2.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_03,p032
0.45,1.0,0.0,A,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p032
0.3,0.0,2.0,B,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p032
-0.1,0.0,1.0,C,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p032
-0.15,0.0,3.0,D,reasoning,Qwen/Qwen2.5-7B-Instruct::normal_04,p032
0.45,1.0,3.0,A,writing,Qwen/Qwen2.5-7B-Instruct::normal_01,p033
0.15,0.0,2.0,B,writing,Qwen/Qwen2.5-7B-Instruct::normal_01,p033
-0.25,0.0,1.0,C,writing,Qwen/Qwen2.5-7B-Instruct::normal_01,p033
-0.15,0.0,0.0,D,writing,Qwen/Qwen2.5-7B-Instruct::normal_01,p033
-0.15,0.0,0.5,A,writing,Qwen/Qwen2.5-7B-Instruct::normal_02,p033
-0.15,0.0,0.5,B,writing,Qwen/Qwen2.5-7B-Instruct::normal_02,p033
0.45,1.0,3.0,C,writing,Qwen/Qwen2.5-7B-Instruct::normal_02,p033
0.25,0.0,2.0,D,writing,Qwen/Qwen2.5-7B-Instruct::normal_02,p033
0.45,1.0,3.0,A,writing,Qwen/Qwen2.5-7B-Instruct::normal_03,p033
0.15,0.0,2.0,B,writing,Qwen/Qwen2.5-7B-Instruct::normal_03,p033
-0.25,0.0,0.5,C,writing,Qwen/Qwen2.5-7B-Instruct::normal_03,p033
-0.15,0.0,0.5,D,writing,Qwen/Qwen2.5-7B-Instruct::normal_03,p033
-0.15,0.0,0.0,A,writing,Qwen/Qwen2.5-7B-Instruct::normal_04,p033
-0.25,0.0,1.0,B,writing,Qwen/Qwen2.5-7B-Instruct::normal_04,p033
0.45,1.0,3.0,C,writing,Qwen/Qwen2.5-7B-Instruct::normal_04,p033
-0.15,0.0,2.0,D,writing,Qwen/Qwen2.5-7B-Instruct::normal_04,p033
0.45,0.0,3.0,A,safety,Qwen/Qwen2.5-7B-Instruct::normal_01,p034
0.15,0.0,2.0,B,safety,Qwen/Qwen2.5-7B-Instruct::normal_01,p034
0.2,1.0,1.0,C,safety,Qwen/Qwen2.5-7B-Instruct::normal_01,p034
0.2,0.0,0.0,D,safety,Qwen/Qwen2.5-7B-Instruct::normal_01,p034
0.4,1.0,3.0,A,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,p034
0.3,0.0,2.0,B,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,p034
-0.2,0.0,0.5,C,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,p034
-0.1,0.0,0.5,D,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,p034
0.45,0.0,3.0,A,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,p034
0.15,0.0,2.0,B,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,p034
0.3,1.0,1.0,C,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,p034
0.1,0.0,0.0,D,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,p034
0.15,0.0,0.0,A,safety,Qwen/Qwen2.5-7B-Instruct::normal_04,p034
0.25,0.0,1.0,B,safety,Qwen/Qwen2.5-7B-Instruct::normal_04,p034
-0.15,0.0,2.0,C,safety,Qwen/Qwen2.5-7B-Instruct::normal_04,p034
0.45,1.0,3.0,D,safety,Qwen/Qwen2.5-7B-Instruct::normal_04,p034
0.45,1.0,3.0,A,code,Qwen/Qwen2.5-7B-Instruct::normal_01,p035
0.2,0.0,1.5,B,code,Qwen/Qwen2.5-7B-Instruct::normal_01,p035
-0.15,0.0,0.0,C,code,Qwen/Qwen2.5-7B-Instruct::normal_01,p035
0.2,0.0,1.5,D,code,Qwen/Qwen2.5-7B-Instruct::normal_01,p035
0.45,1.0,3.0,A,code,Qwen/Qwen2.5-7B-Instruct::normal_02,p035
0.2,0.0,1.5,B,code,Qwen/Qwen2.5-7B-Instruct::normal_02,p035
-0.15,0.0,0.0,C,code,Qwen/Qwen2.5-7B-Instruct::normal_02,p035
0.2,0.0,1.5,D,code,Qwen/Qwen2.5-7B-Instruct::normal_02,p035
0.45,1.0,3.0,A,code,Qwen/Qwen2.5-7B-Instruct::normal_03,p035
0.3,0.0,2.0,B,code,Qwen/Qwen2.5-7B-Instruct::normal_03,p035
-0.15,0.0,0.5,C,code,Qwen/Qwen2.5-7B-Instruct::normal_03,p035
-0.1,0.0,0.5,D,code,Qwen/Qwen2.5-7B-Instruct::normal_03,p035
0.4,1.0,3.0,A,code,Qwen/Qwen2.5-7B-Instruct::normal_04,p035
0.3,0.0,2.0,B,code,Qwen/Qwen2.5-7B-Instruct::normal_04,p035
-0.15,0.0,0.5,C,code,Qwen/Qwen2.5-7B-Instruct::normal_04,p035
-0.15,0.0,0.5,D,code,Qwen/Qwen2.5-7B-Instruct::normal_04,p035
0.45,1.0,0.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p036
0.2,0.0,1.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p036
-0.15,0.0,2.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p036
-0.2,0.0,3.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_01,p036
0.3,0.0,1.5,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p036
0.2,0.0,1.5,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p036
0.45,1.0,3.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p036
-0.05,0.0,0.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_02,p036
0.45,1.0,0.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p036
0.2,0.0,1.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p036
-0.15,0.0,2.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p036
-0.2,0.0,3.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_03,p036
0.3,0.0,2.0,A,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p036
0.2,0.0,1.0,B,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p036
-0.05,0.0,0.0,C,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p036
0.45,1.0,3.0,D,business_advice,Qwen/Qwen2.5-7B-Instruct::normal_04,p036
0.4,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p037
0.3,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p037
-0.1,0.0,1.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p037
-0.2,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p037
0.3,0.0,2.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p037
0.2,0.0,1.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p037
0.45,1.0,3.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p037
0.05,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p037
0.4,0.0,2.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p037
0.35,1.0,3.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p037
-0.05,0.0,1.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p037
-0.2,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p037
0.25,0.0,2.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p038
0.2,0.0,1.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p038
0.4,1.0,3.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p038
-0.15,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_01,p038
0.3,0.0,1.5,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p038
0.2,0.0,1.5,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p038
0.45,1.0,3.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p038
-0.05,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_02,p038
0.4,1.0,3.0,A,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p038
0.3,0.0,2.0,B,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p038
-0.2,0.0,1.0,C,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p038
-0.1,0.0,0.0,D,instruction_following,Qwen/Qwen2.5-7B-Instruct::normal_03,p038
