allocation,allocation_first_pass_valid,allocation_retry_count,ballot_field_order,best_pick_vote,borda_points,candidate_display_order,candidate_id,display_id,domain,evaluator,evaluator_id,evaluator_model,placeholder_reason,prompt_id,raw_output,reason,vote_repair_count,vote_repairs_json
-0.2,True,0,"borda_ranking,signed_allocation,best_pick",0.0,0.0,"A,B,C,D",D,D,business_advice,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p021,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate A provides a clear, actionable plan with measurable outcomes, while Candidates B, C, and D lack structured steps and specific measurements."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A provides a clear, actionable plan with measurable outcomes, while Candidates B, C, and D lack structured steps and specific measurements.",0,[]
0.4,False,1,"borda_ranking,best_pick,signed_allocation",1.0,0.0,"D,C,B,A",A,A,ethics_policy,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p100,"{
  ""votes"": {
    ""borda_ranking"": [[""D""], [""C""], [""B""], [""A""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A is concise and directly addresses all aspects of the prompt. Candidates B and C are detailed but less concise, while D is the most comprehensive but slightly verbose."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A is concise and directly addresses all aspects of the prompt. Candidates B and C are detailed but less concise, while D is the most comprehensive but slightly verbose.",0,[]
0.25,False,1,"borda_ranking,best_pick,signed_allocation",0.0,1.0,"D,C,B,A",B,B,ethics_policy,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p100,"{
  ""votes"": {
    ""borda_ranking"": [[""D""], [""C""], [""B""], [""A""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A is concise and directly addresses all aspects of the prompt. Candidates B and C are detailed but less concise, while D is the most comprehensive but slightly verbose."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A is concise and directly addresses all aspects of the prompt. Candidates B and C are detailed but less concise, while D is the most comprehensive but slightly verbose.",0,[]
-0.15,False,1,"borda_ranking,best_pick,signed_allocation",0.0,2.0,"D,C,B,A",C,C,ethics_policy,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p100,"{
  ""votes"": {
    ""borda_ranking"": [[""D""], [""C""], [""B""], [""A""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A is concise and directly addresses all aspects of the prompt. Candidates B and C are detailed but less concise, while D is the most comprehensive but slightly verbose."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A is concise and directly addresses all aspects of the prompt. Candidates B and C are detailed but less concise, while D is the most comprehensive but slightly verbose.",0,[]
-0.2,False,1,"borda_ranking,best_pick,signed_allocation",0.0,3.0,"D,C,B,A",D,D,ethics_policy,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p100,"{
  ""votes"": {
    ""borda_ranking"": [[""D""], [""C""], [""B""], [""A""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A is concise and directly addresses all aspects of the prompt. Candidates B and C are detailed but less concise, while D is the most comprehensive but slightly verbose."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A is concise and directly addresses all aspects of the prompt. Candidates B and C are detailed but less concise, while D is the most comprehensive but slightly verbose.",0,[]
0.45,True,0,"borda_ranking,signed_allocation,best_pick",1.0,3.0,"C,B,D,A",A,A,factual_qa,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p047,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""C""], [""D""], [""B""]],
    ""signed_allocation_reason"": ""Candidate A provides the most detailed and accurate information, while Candidate B is less precise and lacks depth."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""C"", ""cents"": 30},
      {""candidate_id"": ""D"", ""cents"": 15},
      {""candidate_id"": ""B"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A provides the most detailed and accurate information, while Candidate B is less precise and lacks depth.",0,[]
-0.1,True,0,"borda_ranking,signed_allocation,best_pick",0.0,0.0,"C,B,D,A",B,B,factual_qa,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p047,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""C""], [""D""], [""B""]],
    ""signed_allocation_reason"": ""Candidate A provides the most detailed and accurate information, while Candidate B is less precise and lacks depth."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""C"", ""cents"": 30},
      {""candidate_id"": ""D"", ""cents"": 15},
      {""candidate_id"": ""B"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A provides the most detailed and accurate information, while Candidate B is less precise and lacks depth.",0,[]
0.3,True,0,"borda_ranking,signed_allocation,best_pick",0.0,2.0,"C,B,D,A",C,C,factual_qa,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p047,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""C""], [""D""], [""B""]],
    ""signed_allocation_reason"": ""Candidate A provides the most detailed and accurate information, while Candidate B is less precise and lacks depth."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""C"", ""cents"": 30},
      {""candidate_id"": ""D"", ""cents"": 15},
      {""candidate_id"": ""B"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A provides the most detailed and accurate information, while Candidate B is less precise and lacks depth.",0,[]
0.15,True,0,"borda_ranking,signed_allocation,best_pick",0.0,1.0,"C,B,D,A",D,D,factual_qa,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p047,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""C""], [""D""], [""B""]],
    ""signed_allocation_reason"": ""Candidate A provides the most detailed and accurate information, while Candidate B is less precise and lacks depth."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""C"", ""cents"": 30},
      {""candidate_id"": ""D"", ""cents"": 15},
      {""candidate_id"": ""B"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A provides the most detailed and accurate information, while Candidate B is less precise and lacks depth.",0,[]
0.45,False,1,"borda_ranking,best_pick,signed_allocation",0.0,2.0,"B,D,C,A",A,A,safety,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p068,"{
  ""votes"": {
    ""borda_ranking"": [[""C""], [""A""], [""B""], [""D""]],
    ""best_pick"": ""C"",
    ""signed_allocation_reason"": ""Candidate C provides the most comprehensive and clear instructions, including both immediate actions and what to avoid."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": 0},
      {""candidate_id"": ""D"", ""cents"": -30}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C provides the most comprehensive and clear instructions, including both immediate actions and what to avoid.",0,[]
0.25,False,1,"borda_ranking,best_pick,signed_allocation",0.0,1.0,"B,D,C,A",B,B,safety,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p068,"{
  ""votes"": {
    ""borda_ranking"": [[""C""], [""A""], [""B""], [""D""]],
    ""best_pick"": ""C"",
    ""signed_allocation_reason"": ""Candidate C provides the most comprehensive and clear instructions, including both immediate actions and what to avoid."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": 0},
      {""candidate_id"": ""D"", ""cents"": -30}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C provides the most comprehensive and clear instructions, including both immediate actions and what to avoid.",0,[]
0.0,False,1,"borda_ranking,best_pick,signed_allocation",1.0,3.0,"B,D,C,A",C,C,safety,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p068,"{
  ""votes"": {
    ""borda_ranking"": [[""C""], [""A""], [""B""], [""D""]],
    ""best_pick"": ""C"",
    ""signed_allocation_reason"": ""Candidate C provides the most comprehensive and clear instructions, including both immediate actions and what to avoid."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": 0},
      {""candidate_id"": ""D"", ""cents"": -30}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C provides the most comprehensive and clear instructions, including both immediate actions and what to avoid.",0,[]
-0.3,False,1,"borda_ranking,best_pick,signed_allocation",0.0,0.0,"B,D,C,A",D,D,safety,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p068,"{
  ""votes"": {
    ""borda_ranking"": [[""C""], [""A""], [""B""], [""D""]],
    ""best_pick"": ""C"",
    ""signed_allocation_reason"": ""Candidate C provides the most comprehensive and clear instructions, including both immediate actions and what to avoid."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": 0},
      {""candidate_id"": ""D"", ""cents"": -30}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C provides the most comprehensive and clear instructions, including both immediate actions and what to avoid.",0,[]
0.4,False,1,"signed_allocation,best_pick,borda_ranking",1.0,3.0,"D,A,C,B",A,A,writing,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p062,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A provides the most professional and detailed follow-up email, while Candidate C's email is less formal and lacks a clear mention of the topic."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]]
  }
}","Candidate A provides the most professional and detailed follow-up email, while Candidate C's email is less formal and lacks a clear mention of the topic.",0,[]
0.3,False,1,"signed_allocation,best_pick,borda_ranking",0.0,2.0,"D,A,C,B",B,B,writing,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p062,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A provides the most professional and detailed follow-up email, while Candidate C's email is less formal and lacks a clear mention of the topic."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]]
  }
}","Candidate A provides the most professional and detailed follow-up email, while Candidate C's email is less formal and lacks a clear mention of the topic.",0,[]
-0.2,False,1,"signed_allocation,best_pick,borda_ranking",0.0,1.0,"D,A,C,B",C,C,writing,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p062,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A provides the most professional and detailed follow-up email, while Candidate C's email is less formal and lacks a clear mention of the topic."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]]
  }
}","Candidate A provides the most professional and detailed follow-up email, while Candidate C's email is less formal and lacks a clear mention of the topic.",0,[]
-0.1,False,1,"signed_allocation,best_pick,borda_ranking",0.0,0.0,"D,A,C,B",D,D,writing,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p062,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A provides the most professional and detailed follow-up email, while Candidate C's email is less formal and lacks a clear mention of the topic."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]]
  }
}","Candidate A provides the most professional and detailed follow-up email, while Candidate C's email is less formal and lacks a clear mention of the topic.",0,[]
0.45,True,0,"best_pick,borda_ranking,signed_allocation",0.0,1.5,"B,D,A,C",A,A,code,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p020,"{
  ""votes"": {
    ""best_pick"": ""B"",
    ""borda_ranking"": [[""B""], [""A"", ""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate B provides a clear and comprehensive list of tactics without overcomplicating the solution, making it the strongest choice."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate B provides a clear and comprehensive list of tactics without overcomplicating the solution, making it the strongest choice.",0,[]
0.3,True,0,"best_pick,borda_ranking,signed_allocation",1.0,3.0,"B,D,A,C",B,B,code,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p020,"{
  ""votes"": {
    ""best_pick"": ""B"",
    ""borda_ranking"": [[""B""], [""A"", ""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate B provides a clear and comprehensive list of tactics without overcomplicating the solution, making it the strongest choice."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate B provides a clear and comprehensive list of tactics without overcomplicating the solution, making it the strongest choice.",0,[]
-0.15,True,0,"best_pick,borda_ranking,signed_allocation",0.0,1.5,"B,D,A,C",C,C,code,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p020,"{
  ""votes"": {
    ""best_pick"": ""B"",
    ""borda_ranking"": [[""B""], [""A"", ""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate B provides a clear and comprehensive list of tactics without overcomplicating the solution, making it the strongest choice."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate B provides a clear and comprehensive list of tactics without overcomplicating the solution, making it the strongest choice.",0,[]
-0.1,True,0,"best_pick,borda_ranking,signed_allocation",0.0,0.0,"B,D,A,C",D,D,code,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p020,"{
  ""votes"": {
    ""best_pick"": ""B"",
    ""borda_ranking"": [[""B""], [""A"", ""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate B provides a clear and comprehensive list of tactics without overcomplicating the solution, making it the strongest choice."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate B provides a clear and comprehensive list of tactics without overcomplicating the solution, making it the strongest choice.",0,[]
0.3,True,0,"signed_allocation,best_pick,borda_ranking",0.0,1.5,"C,B,D,A",A,A,ethics_policy,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p029,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate D provides a comprehensive and balanced overview, while Candidate C lacks depth in some areas."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": 25}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""D"",
    ""borda_ranking"": [[""D""], [""A"", ""B""], [""C""]]
  }
}","Candidate D provides a comprehensive and balanced overview, while Candidate C lacks depth in some areas.",0,[]
0.2,True,0,"signed_allocation,best_pick,borda_ranking",0.0,1.5,"C,B,D,A",B,B,ethics_policy,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p029,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate D provides a comprehensive and balanced overview, while Candidate C lacks depth in some areas."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": 25}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""D"",
    ""borda_ranking"": [[""D""], [""A"", ""B""], [""C""]]
  }
}","Candidate D provides a comprehensive and balanced overview, while Candidate C lacks depth in some areas.",0,[]
-0.25,True,0,"signed_allocation,best_pick,borda_ranking",0.0,0.0,"C,B,D,A",C,C,ethics_policy,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p029,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate D provides a comprehensive and balanced overview, while Candidate C lacks depth in some areas."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": 25}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""D"",
    ""borda_ranking"": [[""D""], [""A"", ""B""], [""C""]]
  }
}","Candidate D provides a comprehensive and balanced overview, while Candidate C lacks depth in some areas.",0,[]
0.25,True,0,"signed_allocation,best_pick,borda_ranking",1.0,3.0,"C,B,D,A",D,D,ethics_policy,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p029,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate D provides a comprehensive and balanced overview, while Candidate C lacks depth in some areas."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": 25}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""D"",
    ""borda_ranking"": [[""D""], [""A"", ""B""], [""C""]]
  }
}","Candidate D provides a comprehensive and balanced overview, while Candidate C lacks depth in some areas.",0,[]
0.3,False,1,"signed_allocation,borda_ranking,best_pick",0.0,2.0,"A,D,C,B",A,A,factual_qa,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p046,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate C provides the most comprehensive explanation, including Rayleigh scattering and the longer path of light at sunset. Candidates A and B are close but miss some details, while D is slightly less detailed."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""C""], [""A""], [""B""], [""D""]],
    ""best_pick"": ""C""
  }
}","Candidate C provides the most comprehensive explanation, including Rayleigh scattering and the longer path of light at sunset. Candidates A and B are close but miss some details, while D is slightly less detailed.",0,[]
0.2,False,1,"signed_allocation,borda_ranking,best_pick",0.0,1.0,"A,D,C,B",B,B,factual_qa,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p046,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate C provides the most comprehensive explanation, including Rayleigh scattering and the longer path of light at sunset. Candidates A and B are close but miss some details, while D is slightly less detailed."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""C""], [""A""], [""B""], [""D""]],
    ""best_pick"": ""C""
  }
}","Candidate C provides the most comprehensive explanation, including Rayleigh scattering and the longer path of light at sunset. Candidates A and B are close but miss some details, while D is slightly less detailed.",0,[]
0.45,False,1,"signed_allocation,borda_ranking,best_pick",1.0,3.0,"A,D,C,B",C,C,factual_qa,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p046,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate C provides the most comprehensive explanation, including Rayleigh scattering and the longer path of light at sunset. Candidates A and B are close but miss some details, while D is slightly less detailed."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""C""], [""A""], [""B""], [""D""]],
    ""best_pick"": ""C""
  }
}","Candidate C provides the most comprehensive explanation, including Rayleigh scattering and the longer path of light at sunset. Candidates A and B are close but miss some details, while D is slightly less detailed.",0,[]
-0.05,False,1,"signed_allocation,borda_ranking,best_pick",0.0,0.0,"A,D,C,B",D,D,factual_qa,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p046,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate C provides the most comprehensive explanation, including Rayleigh scattering and the longer path of light at sunset. Candidates A and B are close but miss some details, while D is slightly less detailed."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""C""], [""A""], [""B""], [""D""]],
    ""best_pick"": ""C""
  }
}","Candidate C provides the most comprehensive explanation, including Rayleigh scattering and the longer path of light at sunset. Candidates A and B are close but miss some details, while D is slightly less detailed.",0,[]
0.3,True,0,"best_pick,borda_ranking,signed_allocation",0.0,1.5,"C,A,D,B",A,A,instruction_following,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p038,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [
      [""C""],
      [""A"", ""B""],
      [""D""]
    ],
    ""signed_allocation_reason"": ""Candidate C provides the most detailed and comprehensive meal plan with all vegetarian options and prep times under 30 minutes."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100
  }
}",Candidate C provides the most detailed and comprehensive meal plan with all vegetarian options and prep times under 30 minutes.,0,[]
0.2,True,0,"best_pick,borda_ranking,signed_allocation",0.0,1.5,"C,A,D,B",B,B,instruction_following,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p038,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [
      [""C""],
      [""A"", ""B""],
      [""D""]
    ],
    ""signed_allocation_reason"": ""Candidate C provides the most detailed and comprehensive meal plan with all vegetarian options and prep times under 30 minutes."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100
  }
}",Candidate C provides the most detailed and comprehensive meal plan with all vegetarian options and prep times under 30 minutes.,0,[]
0.45,True,0,"best_pick,borda_ranking,signed_allocation",1.0,3.0,"C,A,D,B",C,C,instruction_following,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p038,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [
      [""C""],
      [""A"", ""B""],
      [""D""]
    ],
    ""signed_allocation_reason"": ""Candidate C provides the most detailed and comprehensive meal plan with all vegetarian options and prep times under 30 minutes."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100
  }
}",Candidate C provides the most detailed and comprehensive meal plan with all vegetarian options and prep times under 30 minutes.,0,[]
