allocation,allocation_recovered_from_invalid,allocation_retry_count,ballot_id,ballot_index,baseline_replicate_index,best_pick_vote,borda_points,candidate_id,condition,direction,display_id,domain,effective_strength,evaluator_id,fresh_baseline_bottom_candidate_id,fresh_baseline_rank,fresh_baseline_top_candidate_id,intervention,is_target_candidate,parse_error,prompt_id,raw_absolute_total,strength,strict_allocation_errors_json,strict_allocation_valid,target_fresh_baseline_rank,target_policy,vote_repair_count,vote_repairs_json,baseline_allocation,baseline_best_pick_vote,baseline_borda_points,baseline_role,baseline_middle_rank,delta_allocation,delta_borda,delta_best_pick,abs_delta_allocation,parse_failed,target_candidate_id,target_baseline_role,target_baseline_allocation,target_allocation,target_delta_allocation,target_delta_borda,target_delta_best_pick
-0.1428571428571428,True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_03,66,,0,0.5,C,steered,random,C,analysis,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,D,3.0,A,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:105;absolute_cents_total_not_numeric,p027,105.0,0.1,"[""absolute_total:105"", ""absolute_cents_total_not_numeric""]",False,1.0,top,3.0,"[""inferred_best_pick_from_signed_allocation_cents"", ""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:105""]",0.205607476635514,0,1.0,middle,3.0,-0.34846461949265684,-0.5,0,0.34846461949265684,True,A,top,0.4205607476635514,0.4285714285714285,0.008010680907877099,0.0,0
-0.1428571428571428,True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_03,66,,0,0.5,C,steered,random,C,analysis,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,D,3.0,A,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:105,p027,105.0,0.05,"[""absolute_total:105""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",0.205607476635514,0,1.0,middle,3.0,-0.34846461949265684,-0.5,0,0.34846461949265684,True,A,top,0.4205607476635514,0.4285714285714285,0.008010680907877099,0.0,0
-0.2,True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_03,20,,0,0.5,D,steered,random2,D,factual_qa,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,D,4.0,B,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:125;reported_absolute_total:110,p003,125.0,0.2,"[""absolute_total:125"", ""reported_absolute_total:110""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:110->125"", ""normalized_signed_allocation_cents_l1:125""]",0.1428571428571428,0,1.0,middle,4.0,-0.3428571428571428,-0.5,0,0.3428571428571428,True,B,top,0.4285714285714285,0.24,-0.1885714285714285,-1.0,-1
-0.15,False,0,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,1.5,D,steered,help,D,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,help_to_top,False,,p059,100.0,0.2,[],True,1.0,top,0.0,[],0.1913043478260869,0,1.5,middle,3.0,-0.3413043478260869,0.0,0,0.3413043478260869,False,A,top,0.391304347826087,0.45,0.05869565217391304,0.0,0
-0.15,False,0,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,1.5,D,steered,neg_hurt,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,neg_hurt_to_top,False,,p059,100.0,0.1,[],True,1.0,top,0.0,[],0.1913043478260869,0,1.5,middle,3.0,-0.3413043478260869,0.0,0,0.3413043478260869,False,A,top,0.391304347826087,0.45,0.05869565217391304,0.0,0
0.205607476635514,True,3,p003::Qwen/Qwen2.5-7B-Instruct::normal_02,5,,0,1.0,D,steered,hurt,D,factual_qa,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:107;reported_absolute_total:110,p003,107.0,0.2,"[""absolute_total:107"", ""reported_absolute_total:110""]",False,4.0,bottom,3.0,"[""copied_top_level_best_pick"", ""corrected_absolute_cents_total:110->107"", ""normalized_signed_allocation_cents_l1:107""]",-0.1304347826086956,0,0.0,middle,3.0,0.3360422592442096,1.0,0,0.3360422592442096,True,C,bottom,-0.2173913043478261,-0.0934579439252336,0.12393336042259251,-1.0,0
-0.1304347826086956,True,3,p079::Qwen/Qwen2.5-7B-Instruct::normal_03,47,,0,1.5,D,steered,random2,D,business_advice,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,A,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:115,p079,115.0,0.05,"[""absolute_total:115""]",False,1.0,top,3.0,"[""inferred_best_pick_from_signed_allocation_cents"", ""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.205607476635514,0,1.5,middle,3.0,-0.3360422592442096,0.0,0,0.3360422592442096,True,A,top,0.4205607476635514,0.4347826086956522,0.014221861032100824,0.0,0
-0.1304347826086956,True,3,p079::Qwen/Qwen2.5-7B-Instruct::normal_03,47,,0,1.5,D,steered,random3,D,business_advice,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,A,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p079,115.0,0.05,"[""absolute_total:115""]",False,4.0,bottom,3.0,"[""inferred_best_pick_from_signed_allocation_cents"", ""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.205607476635514,0,1.5,middle,3.0,-0.3360422592442096,0.0,0,0.3360422592442096,True,C,bottom,-0.0934579439252336,-0.2173913043478261,-0.12393336042259251,0.0,0
-0.1428571428571428,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,help,D,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105;absolute_cents_total_not_numeric,p059,105.0,0.2,"[""absolute_total:105"", ""absolute_cents_total_not_numeric""]",False,4.0,bottom,1.0,"[""normalized_signed_allocation_cents_l1:105""]",0.1913043478260869,0,1.5,middle,3.0,-0.3341614906832297,-1.0,0,0.3341614906832297,True,C,bottom,-0.1565217391304348,-0.1428571428571428,0.013664596273292001,0.5,0
-0.1428571428571428,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,hurt,D,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105,p059,105.0,0.2,"[""absolute_total:105""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",0.1913043478260869,0,1.5,middle,3.0,-0.3341614906832297,-1.0,0,0.3341614906832297,True,C,bottom,-0.1565217391304348,-0.1428571428571428,0.013664596273292001,0.5,0
-0.1428571428571428,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,neg_hurt,D,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,neg_hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105;absolute_cents_total_not_numeric,p059,105.0,0.2,"[""absolute_total:105"", ""absolute_cents_total_not_numeric""]",False,4.0,bottom,1.0,"[""normalized_signed_allocation_cents_l1:105""]",0.1913043478260869,0,1.5,middle,3.0,-0.3341614906832297,-1.0,0,0.3341614906832297,True,C,bottom,-0.1565217391304348,-0.1428571428571428,0.013664596273292001,0.5,0
-0.1428571428571428,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:105,p059,105.0,0.1,"[""absolute_total:105""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",0.1913043478260869,0,1.5,middle,3.0,-0.3341614906832297,-1.0,0,0.3341614906832297,True,A,top,0.391304347826087,0.4761904761904761,0.08488612836438914,0.0,0
-0.1428571428571428,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random2,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:105,p059,105.0,0.1,"[""absolute_total:105""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",0.1913043478260869,0,1.5,middle,3.0,-0.3341614906832297,-1.0,0,0.3341614906832297,True,A,top,0.391304347826087,0.4285714285714285,0.03726708074534152,0.0,0
-0.1428571428571428,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,help,D,writing,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,help_to_top,False,strict_allocation_invalid_recovered:absolute_total:105;absolute_cents_total_not_numeric,p059,105.0,0.05,"[""absolute_total:105"", ""absolute_cents_total_not_numeric""]",False,1.0,top,1.0,"[""normalized_signed_allocation_cents_l1:105""]",0.1913043478260869,0,1.5,middle,3.0,-0.3341614906832297,-1.0,0,0.3341614906832297,True,A,top,0.391304347826087,0.4285714285714285,0.03726708074534152,0.0,0
-0.1428571428571428,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,neg_hurt,D,writing,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,neg_hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105,p059,105.0,0.05,"[""absolute_total:105""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",0.1913043478260869,0,1.5,middle,3.0,-0.3341614906832297,-1.0,0,0.3341614906832297,True,C,bottom,-0.1565217391304348,-0.1428571428571428,0.013664596273292001,0.5,0
-0.1428571428571428,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random,D,writing,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105,p059,105.0,0.05,"[""absolute_total:105""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",0.1913043478260869,0,1.5,middle,3.0,-0.3341614906832297,-1.0,0,0.3341614906832297,True,C,bottom,-0.1565217391304348,-0.1428571428571428,0.013664596273292001,0.5,0
0.1904761904761904,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,0,2.0,D,steered,random,D,reasoning,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_01,D,4.0,B,random_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105,p032,105.0,0.2,"[""absolute_total:105""]",False,3.0,bottom,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",-0.1428571428571428,0,1.0,middle,4.0,0.3333333333333332,1.0,0,0.3333333333333332,True,C,bottom,-0.1428571428571428,-0.238095238095238,-0.0952380952380952,0.0,0
0.1904761904761904,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,0,2.0,D,steered,random2,D,reasoning,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_01,D,4.0,B,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:105,p032,105.0,0.1,"[""absolute_total:105""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",-0.1428571428571428,0,1.0,middle,4.0,0.3333333333333332,1.0,0,0.3333333333333332,True,B,top,0.4285714285714285,0.4285714285714285,0.0,0.0,0
0.1904761904761904,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,0,2.0,D,steered,hurt,D,reasoning,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_01,D,4.0,B,hurt_to_top,False,strict_allocation_invalid_recovered:absolute_total:105,p032,105.0,0.05,"[""absolute_total:105""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",-0.1428571428571428,0,1.0,middle,4.0,0.3333333333333332,1.0,0,0.3333333333333332,True,B,top,0.4285714285714285,0.4285714285714285,0.0,0.0,0
0.1904761904761904,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,0,2.0,D,steered,neg_help,D,reasoning,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_01,D,4.0,B,neg_help_to_top,False,strict_allocation_invalid_recovered:absolute_total:105,p032,105.0,0.05,"[""absolute_total:105""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",-0.1428571428571428,0,1.0,middle,4.0,0.3333333333333332,1.0,0,0.3333333333333332,True,B,top,0.4285714285714285,0.4285714285714285,0.0,0.0,0
0.1904761904761904,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,0,2.0,D,steered,neg_hurt,D,reasoning,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_01,D,4.0,B,neg_hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105,p032,105.0,0.05,"[""absolute_total:105""]",False,3.0,bottom,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",-0.1428571428571428,0,1.0,middle,4.0,0.3333333333333332,1.0,0,0.3333333333333332,True,C,bottom,-0.1428571428571428,-0.238095238095238,-0.0952380952380952,0.0,0
0.1904761904761904,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,0,2.0,D,steered,random,D,reasoning,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_01,D,4.0,B,random_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:105,p032,105.0,0.05,"[""absolute_total:105""]",False,3.0,bottom,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",-0.1428571428571428,0,1.0,middle,4.0,0.3333333333333332,1.0,0,0.3333333333333332,True,C,bottom,-0.1428571428571428,-0.238095238095238,-0.0952380952380952,0.0,0
0.1904761904761904,True,3,p032::Qwen/Qwen2.5-7B-Instruct::normal_01,43,,0,2.0,D,steered,random,D,reasoning,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_01,D,4.0,B,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:105,p032,105.0,0.05,"[""absolute_total:105""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",-0.1428571428571428,0,1.0,middle,4.0,0.3333333333333332,1.0,0,0.3333333333333332,True,B,top,0.4285714285714285,0.4285714285714285,0.0,0.0,0
-0.1428571428571428,True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_01,49,,0,0.5,B,steered,random3,B,code,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_01,D,3.0,C,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:105,p071,105.0,0.05,"[""absolute_total:105""]",False,1.0,top,3.0,"[""inferred_borda_from_signed_allocation_cents"", ""corrected_absolute_cents_total:100->105"", ""normalized_signed_allocation_cents_l1:105""]",0.1904761904761904,0,1.0,middle,3.0,-0.3333333333333332,-0.5,0,0.3333333333333332,True,C,top,0.4285714285714285,0.4285714285714285,0.0,0.0,0
-0.1379310344827586,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,1.5,D,steered,random,D,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:116;absolute_cents_total_not_numeric,p059,116.0,0.2,"[""absolute_total:116"", ""absolute_cents_total_not_numeric""]",False,4.0,bottom,1.0,"[""normalized_signed_allocation_cents_l1:116""]",0.1913043478260869,0,1.5,middle,3.0,-0.3292353823088455,0.0,0,0.3292353823088455,True,C,bottom,-0.1565217391304348,-0.2155172413793103,-0.05899550224887551,0.0,0
-0.1363636363636363,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,1.5,D,steered,neg_help,D,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,neg_help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;absolute_cents_total_not_numeric,p059,110.0,0.2,"[""absolute_total:110"", ""absolute_cents_total_not_numeric""]",False,4.0,bottom,1.0,"[""normalized_signed_allocation_cents_l1:110""]",0.1913043478260869,0,1.5,middle,3.0,-0.3276679841897232,0.0,0,0.3276679841897232,True,C,bottom,-0.1565217391304348,-0.2272727272727272,-0.07075098814229241,0.0,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random2,D,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.2,"[""absolute_total:115""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,0.5,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random3,D,writing,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.2,"[""absolute_total:115""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,A,top,0.391304347826087,0.391304347826087,0.0,0.0,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,help,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p059,115.0,0.1,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,4.0,bottom,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,0.5,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,help,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,help_to_top,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.1,"[""absolute_total:115""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,A,top,0.391304347826087,0.391304347826087,0.0,0.0,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.0,D,steered,hurt,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.1,"[""absolute_total:115""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.5,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,1.0,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.0,D,steered,neg_help,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,neg_help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.1,"[""absolute_total:115""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.5,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,1.0,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,neg_hurt,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,neg_hurt_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.1,"[""absolute_total:115""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,0.5,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.1,"[""absolute_total:115""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,0.5,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random3,D,writing,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p059,115.0,0.1,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,4.0,bottom,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,0.5,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,help,D,writing,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.05,"[""absolute_total:115""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,0.5,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,neg_help,D,writing,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,neg_help_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.05,"[""absolute_total:115""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,0.5,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,neg_hurt,D,writing,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,neg_hurt_to_top,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.05,"[""absolute_total:115""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,A,top,0.391304347826087,0.391304347826087,0.0,0.0,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random3,D,writing,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.05,"[""absolute_total:115""]",False,4.0,bottom,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,C,bottom,-0.1565217391304348,-0.2173913043478261,-0.060869565217391314,0.5,0
-0.1304347826086956,True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_02,50,,0,0.5,D,steered,random3,D,writing,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,C,3.0,A,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:115,p059,115.0,0.05,"[""absolute_total:115""]",False,1.0,top,2.0,"[""corrected_absolute_cents_total:100->115"", ""normalized_signed_allocation_cents_l1:115""]",0.1913043478260869,0,1.5,middle,3.0,-0.3217391304347825,-1.0,0,0.3217391304347825,True,A,top,0.391304347826087,0.391304347826087,0.0,0.0,0
-0.1304347826086956,True,3,p015::Qwen/Qwen2.5-7B-Instruct::normal_02,8,,0,0.0,C,steered,random,C,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_02,D,3.0,A,random_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p015,115.0,0.1,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,4.0,bottom,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.1869158878504672,0,1.0,middle,3.0,-0.31735067045916276,-1.0,0,0.31735067045916276,True,D,bottom,-0.1121495327102803,0.391304347826087,0.5034538805363673,3.0,1
-0.1304347826086956,True,3,p015::Qwen/Qwen2.5-7B-Instruct::normal_02,8,,0,0.0,C,steered,random,C,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,D,3.0,A,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p015,115.0,0.05,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,1.0,top,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.1869158878504672,0,1.0,middle,3.0,-0.31735067045916276,-1.0,0,0.31735067045916276,True,A,top,0.3738317757009345,0.3043478260869565,-0.06948394961397802,-1.0,-1
-0.1304347826086956,True,3,p015::Qwen/Qwen2.5-7B-Instruct::normal_02,8,,0,0.0,C,steered,random2,C,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_02,D,3.0,A,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,p015,115.0,0.05,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,1.0,top,1.0,"[""normalized_signed_allocation_cents_l1:115""]",0.1869158878504672,0,1.0,middle,3.0,-0.31735067045916276,-1.0,0,0.31735067045916276,True,A,top,0.3738317757009345,0.3043478260869565,-0.06948394961397802,-1.0,-1
