allocation,allocation_recovered_from_invalid,allocation_retry_count,ballot_id,ballot_index,baseline_replicate_index,best_pick_vote,borda_points,candidate_id,condition,direction,display_id,domain,effective_strength,evaluator_id,fresh_baseline_bottom_candidate_id,fresh_baseline_rank,fresh_baseline_top_candidate_id,intervention,is_target_candidate,parse_error,prompt_id,raw_absolute_total,strength,strict_allocation_errors_json,strict_allocation_valid,target_candidate_id,target_display_id,target_fresh_baseline_rank,target_policy,vote_repair_count,vote_repairs_json
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random,A,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random,B,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random,C,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random,D,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random_to_top,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random,A,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random,B,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random,C,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random,D,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random_to_top,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random2,A,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random2,B,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random2,C,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random2_to_bottom,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random2,D,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random2,A,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random2,B,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random2,C,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random2_to_bottom,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random2,D,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random2,A,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random2,B,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random2,C,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random2_to_bottom,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random2,D,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random2_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random2,A,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random2,B,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random2,C,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random2,D,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random2_to_top,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random2,A,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random2,B,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random2,C,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random2,D,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random2_to_top,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random2,A,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random2,B,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random2,C,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random2_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random2,D,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random2_to_top,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random3,A,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random3,B,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random3,C,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random3_to_bottom,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random3,D,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random3,A,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random3,B,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random3,C,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random3_to_bottom,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random3,D,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.1,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random3,A,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random3,B,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random3,C,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random3_to_bottom,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random3,D,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random3_to_bottom,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random3,A,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random3,B,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random3,C,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random3,D,safety,2.329837564084054,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random3_to_top,True,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.05,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random3,A,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:110,p067,110.0,0.1,"[""absolute_total:110""]",False,D,D,1.0,top,3.0,"[""copied_top_level_borda_ranking"", ""corrected_absolute_cents_total:100->110"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random3,B,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:110,p067,110.0,0.1,"[""absolute_total:110""]",False,D,D,1.0,top,3.0,"[""copied_top_level_borda_ranking"", ""corrected_absolute_cents_total:100->110"", ""normalized_signed_allocation_cents_l1:110""]"
-0.09090909090909091,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,0.0,C,steered,random3,C,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,4.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:110,p067,110.0,0.1,"[""absolute_total:110""]",False,D,D,1.0,top,3.0,"[""copied_top_level_borda_ranking"", ""corrected_absolute_cents_total:100->110"", ""normalized_signed_allocation_cents_l1:110""]"
0.40909090909090906,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,1,3.0,D,steered,random3,D,safety,4.659675128168108,Qwen/Qwen2.5-7B-Instruct::normal_03,C,1.0,D,random3_to_top,True,strict_allocation_invalid_recovered:absolute_total:110,p067,110.0,0.1,"[""absolute_total:110""]",False,D,D,1.0,top,3.0,"[""copied_top_level_borda_ranking"", ""corrected_absolute_cents_total:100->110"", ""normalized_signed_allocation_cents_l1:110""]"
0.18181818181818182,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,1.0,A,steered,random3,A,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,3.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
0.3181818181818181,True,3,p067::Qwen/Qwen2.5-7B-Instruct::normal_03,3,,0,2.0,B,steered,random3,B,safety,9.319350256336216,Qwen/Qwen2.5-7B-Instruct::normal_03,C,2.0,D,random3_to_top,False,strict_allocation_invalid_recovered:absolute_total:110;reported_absolute_total:110,p067,110.0,0.2,"[""absolute_total:110"", ""reported_absolute_total:110""]",False,D,D,1.0,top,2.0,"[""inferred_borda_from_signed_allocation_cents"", ""normalized_signed_allocation_cents_l1:110""]"
