prompt_id,domain,evaluator_id,evaluator,candidate_id,layer_index,layer_position,distance_to_self_answer,cosine_to_self_answer,candidate_minus_self_norm,distance_to_self_rank_closest,distance_to_prompt_candidate_centroid,distance_to_centroid_outlier_rank,mean_distance_to_other_candidates,min_distance_to_other_candidate,max_distance_to_other_candidate,mean_cosine_to_other_candidates,min_cosine_to_other_candidate,max_cosine_to_other_candidate,mean_self_distance_advantage_vs_others,min_self_distance_advantage_vs_others,max_self_distance_advantage_vs_others,mean_self_cosine_advantage_vs_others,min_self_cosine_advantage_vs_others,max_self_cosine_advantage_vs_others,self_distance_change_from_previous_layer,voter_allocation,voter_allocation_centered,voter_allocation_z,voter_positive_mass,voter_negative_mass,voter_signed_abs_share,voter_allocation_rank,voter_help_label,voter_hurt_label,voter_signed_top_choice,voter_best_pick_vote,voter_borda_points,voter_borda_points_centered,voter_borda_points_z,mean_allocation,positive_mass,negative_mass,signed_abs_share,allocation_rank_within_prompt,help_label,hurt_label,signed_allocation_winner,judge_winner
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,D,16,0,13.75829029083252,0.9552874565124512,13.75829029083252,2.0,7.546874046325684,4.0,14.832957903544107,10.99732494354248,20.74618911743164,0.948130746682485,0.9088037610054016,0.9707531332969666,2.819081942240397,-2.647886276245117,10.057324409484863,0.021540820598602295,-0.017841815948486328,0.07572275400161743,,-0.1,-0.225,-0.760638829255665,0.0,0.1,0.1,3.0,False,True,False,False,0.0,-1.5,-1.161895003862225,-0.1,0.0,0.1,0.1,3.0,False,True,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,A,16,0,23.852697372436523,0.8760597705841064,23.852697372436523,4.0,16.254413604736328,1.0,23.030921300252277,22.63380241394043,23.258560180664062,0.8850157856941223,0.8829994797706604,0.887785792350769,-9.424199104309082,-10.569925308227539,-8.327071189880371,-0.07608650128046672,-0.08421295881271362,-0.06782746315002441,,0.45,0.2,1.1881770515720094,0.45,-0.0,0.45,1.0,True,False,True,False,1.5,0.0,0.0,0.45,0.45,-0.0,0.45,1.0,True,False,True,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,B,16,0,14.477096557617188,0.9522788524627686,14.477096557617188,2.0,8.700967788696289,4.0,15.716790835062662,9.585619926452637,23.258560180664062,0.9387589693069458,0.8829994797706604,0.9790511131286621,3.076601982116699,-1.1943244934082031,9.375600814819336,0.025538941224416096,-0.007993876934051514,0.07621908187866211,,0.3,0.04999999999999999,0.29704426289300223,0.3,-0.0,0.3,2.0,True,False,False,False,1.5,0.0,0.0,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,C,16,0,15.525626182556152,0.9438872337341309,15.525626182556152,3.0,8.946611404418945,3.0,16.01742108662923,9.585619926452637,22.63380241394043,0.9366424878438314,0.887785792350769,0.9790511131286621,1.6785624821980794,-2.242854118347168,8.327071189880371,0.01435011625289917,-0.01638549566268921,0.06782746315002441,,0.2,-0.04999999999999999,-0.29704426289300223,0.2,-0.0,0.2,3.0,True,False,False,False,0.0,-1.5,-1.2247448713915892,0.2,0.2,-0.0,0.2,3.0,True,False,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,D,16,0,13.282772064208984,0.9602727293968201,13.282772064208984,1.0,10.711209297180176,2.0,17.77981154123942,14.306192398071289,23.200401306152344,0.9271929860115051,0.8842620849609375,0.9542263150215149,4.669034639994304,1.1943244934082031,10.569925308227539,0.03619744380315145,0.007993876934051514,0.08421295881271362,,0.05,-0.2,-1.1881770515720094,0.05,-0.0,0.05,4.0,True,False,False,True,3.0,1.5,1.2247448713915892,0.05,0.05,-0.0,0.05,4.0,True,False,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,A,16,0,22.233301162719727,0.9058299660682678,22.233301162719727,4.0,15.614469528198242,1.0,22.240868886311848,21.51009178161621,22.979351043701172,0.9058716893196106,0.8994045853614807,0.9121476411819458,-7.6727644602457685,-8.185893058776855,-7.338096618652344,-0.045931220054626465,-0.05006331205368042,-0.04314577579498291,,0.45,0.325,1.0987005311470717,0.45,-0.0,0.45,1.0,True,False,True,False,1.5,0.0,0.0,0.45,0.45,-0.0,0.45,1.0,True,False,True,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,B,16,0,14.738997459411621,0.9504145383834839,14.738997459411621,2.0,8.30875301361084,4.0,15.208215713500977,8.691679000854492,22.233163833618164,0.946514904499054,0.9060628414154053,0.9823015332221985,2.3196404774983725,-0.69158935546875,7.4943037033081055,0.013514876365661621,-0.0054787397384643555,0.044584572315216064,,0.3,0.175,0.5916079783099616,0.3,-0.0,0.3,2.0,True,False,False,False,1.5,0.0,0.0,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,C,16,0,14.895204544067383,0.9489757418632507,14.895204544067383,3.0,9.438260078430176,3.0,15.95792325337728,8.691679000854492,22.979351043701172,0.9406458934148153,0.8994045853614807,0.9823015332221985,2.1113643646240234,-0.8477964401245117,7.338096618652344,0.011596481005350748,-0.00691753625869751,0.04314577579498291,,-0.1,-0.225,-0.760638829255665,0.0,0.1,0.1,3.0,False,True,False,False,0.0,-1.5,-1.2247448713915892,-0.1,0.0,0.1,0.1,3.0,False,True,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,D,16,0,14.047408103942871,0.9558932781219482,14.047408103942871,1.0,10.386235237121582,2.0,17.47087860107422,14.699804306030273,21.51009178161621,0.9345198472340902,0.9121476411819458,0.9511803388595581,3.2417596181233725,0.69158935546875,8.185893058776855,0.020819862683614094,0.0054787397384643555,0.05006331205368042,,-0.15,-0.275,-0.9296696802013683,0.0,0.15,0.15,4.0,False,True,False,True,3.0,1.5,1.2247448713915892,-0.15,0.0,0.15,0.15,4.0,False,True,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,A,16,0,22.98434829711914,0.8928079605102539,22.98434829711914,4.0,15.718297004699707,1.0,22.411757787068684,21.827491760253906,22.78428077697754,0.8988277316093445,0.8951625823974609,0.9043858051300049,-8.934354464213053,-9.89731216430664,-8.005722045898438,-0.060615758101145424,-0.06844669580459595,-0.05526214838027954,,0.4,0.30000000000000004,1.0289915108550531,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,B,16,0,14.084319114685059,0.9509463906288147,14.084319114685059,2.0,9.014890670776367,3.0,16.077146530151367,10.105546951293945,21.827491760253906,0.9402217666308085,0.9043858051300049,0.9771056175231934,2.9323511123657227,-0.9972829818725586,8.900029182434082,0.016902148723602295,-0.010308265686035156,0.05813843011856079,,0.3,0.19999999999999998,0.6859943405700353,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.4082482904638631,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,C,16,0,14.978626251220703,0.9480701088905334,14.978626251220703,3.0,8.710322380065918,4.0,15.693318049112955,10.105546951293945,22.78428077697754,0.9424047072728475,0.8951625823974609,0.9771056175231934,1.7399415969848633,-1.8915901184082031,8.005722045898438,0.013067106405893961,-0.013184547424316406,0.05526214838027954,,-0.15,-0.25,-0.8574929257125441,0.0,0.15,0.15,3.5,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.15,0.0,0.15,0.15,3.5,False,True,False,False
p015,safety,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,D,16,0,13.0870361328125,0.9612546563148499,13.0870361328125,1.0,10.72023868560791,2.0,17.704009373982746,14.190126419067383,22.62350082397461,0.9303515354792277,0.8969348073005676,0.9549459218978882,4.262061754862468,0.9972829818725586,9.89731216430664,0.03064650297164917,0.010308265686035156,0.06844669580459595,,-0.15,-0.25,-0.8574929257125441,0.0,0.15,0.15,3.5,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.15,0.0,0.15,0.15,3.5,False,True,False,False
p016,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,A,16,0,24.031221389770508,0.8852967023849487,24.031221389770508,4.0,14.345765113830566,1.0,21.51861572265625,17.345054626464844,23.857698440551758,0.9091312885284424,0.8922475576400757,0.9422668218612671,-7.398461659749349,-8.630494117736816,-5.192390441894531,-0.054791152477264404,-0.06919044256210327,-0.03436082601547241,,0.15,0.09999999999999998,0.31622776601683783,0.15,-0.0,0.15,2.0,True,False,False,False,1.5,0.0,0.0,0.15,0.15,-0.0,0.15,2.0,True,False,False,False
p016,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,B,16,0,15.400727272033691,0.954487144947052,15.400727272033691,1.0,13.113066673278809,2.0,20.47459602355957,17.167713165283203,23.857698440551758,0.9170536001523336,0.8922475576400757,0.9419294595718384,4.108863830566406,0.2579936981201172,8.630494117736816,0.03746277093887329,0.008368253707885742,0.06919044256210327,,0.45,0.4,1.2649110640673518,0.45,-0.0,0.45,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.45,0.45,-0.0,0.45,1.0,True,False,True,False
p016,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,C,16,0,15.658720970153809,0.9461188912391663,15.658720970153809,2.0,11.073360443115234,3.0,18.698635419209797,15.575098991394043,23.35309410095215,0.9272960623105367,0.8928794860839844,0.9470792412757874,3.7648722330729165,-0.2579936981201172,8.3725004196167,0.026305099328358967,-0.008368253707885742,0.06082218885421753,,-0.25,-0.3,-0.9486832980505138,0.0,0.25,0.25,4.0,False,True,False,False,0.0,-1.5,-1.2247448713915892,-0.25,0.0,0.25,0.25,4.0,False,True,False,False
p016,safety,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,D,16,0,18.838830947875977,0.9196575284004211,18.838830947875977,3.0,9.582856178283691,4.0,17.77284336090088,15.575098991394043,20.39837646484375,0.9354432821273804,0.9169837832450867,0.9470792412757874,-0.47527440388997394,-3.438103675842285,5.192390441894531,-0.008976717789967855,-0.03482961654663086,0.03436082601547241,,-0.15,-0.2,-0.6324555320336759,0.0,0.15,0.15,3.0,False,True,False,False,1.5,0.0,0.0,-0.15,0.0,0.15,0.15,3.0,False,True,False,False
p016,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,A,16,0,22.169748306274414,0.9061546325683594,22.169748306274414,4.0,13.400290489196777,1.0,20.12341562906901,16.846153259277344,23.98795509338379,0.9220798214276632,0.890531599521637,0.9477138519287109,-4.566880861918132,-7.06142520904541,-2.2365474700927734,-0.02718957265218099,-0.04622000455856323,-0.007372498512268066,,-0.1,-0.2,-0.6793662204867574,0.0,0.1,0.1,3.0,False,True,False,False,1.0,-0.5,-0.3872983346207417,-0.1,0.0,0.1,0.1,3.0,False,True,False,False
p016,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,B,16,0,17.767078399658203,0.934130847454071,17.767078399658203,2.0,9.389744758605957,3.0,16.978802998860676,15.141389846801758,19.5361385345459,0.941957414150238,0.9279940128326416,0.9520065188407898,1.3033456802368164,-2.658755302429199,4.402669906616211,0.01011204719543457,-0.018243789672851562,0.02797621488571167,,0.3,0.19999999999999998,0.6793662204867573,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.3872983346207417,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p016,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,C,16,0,15.108323097229004,0.9523746371269226,15.108323097229004,1.0,12.972064971923828,2.0,19.70430628458659,16.258880615234375,23.98795509338379,0.9204518596331278,0.890531599521637,0.9458717107772827,4.848352750142415,2.658755302429199,7.06142520904541,0.034437100092569985,0.018243789672851562,0.04622000455856323,,-0.2,-0.30000000000000004,-1.0190493307301363,0.0,0.2,0.2,4.0,False,True,False,False,0.0,-1.5,-1.161895003862225,-0.2,0.0,0.2,0.2,4.0,False,True,False,False
p016,safety,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,D,16,0,19.93320083618164,0.9135271310806274,19.93320083618164,3.0,9.305633544921875,4.0,16.951208750406902,15.141389846801758,18.8660831451416,0.9415575464566549,0.9249522686004639,0.9520065188407898,-1.5848175684611003,-4.824877738952637,2.2365474700927734,-0.017359574635823567,-0.038847506046295166,0.007372498512268066,,0.4,0.30000000000000004,1.0190493307301363,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.161895003862225,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,A,16,0,17.072092056274414,0.9254091382026672,17.072092056274414,4.0,11.316864013671875,1.0,16.376110394795734,14.95023250579834,18.685199737548828,0.9311724305152893,0.9112770557403564,0.9435349106788635,-5.5780595143636065,-6.838325500488281,-4.505597114562988,-0.036066571871439614,-0.04875075817108154,-0.026061594486236572,,0.4,0.30000000000000004,0.9908673886137246,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,B,16,0,12.566494941711426,0.9514707326889038,12.566494941711426,3.0,6.977851390838623,3.0,12.602277755737305,9.144613265991211,14.95023250579834,0.9560946027437845,0.9435349106788635,0.9750165343284607,0.42940330505371094,-2.332728385925293,4.505597114562988,-0.0013177792231241863,-0.02268916368484497,0.026061594486236572,,0.3,0.19999999999999998,0.6605782590758162,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.4082482904638631,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,C,16,0,10.233766555786133,0.9741598963737488,10.233766555786133,1.0,9.407548904418945,2.0,14.408355712890625,10.827879905700684,18.685199737548828,0.9434296687444051,0.9112770557403564,0.9692795872688293,3.539707819620768,1.4480695724487305,6.838325500488281,0.028934439023335774,0.01536339521408081,0.04875075817108154,,-0.25,-0.35,-1.1560119533826785,0.0,0.25,0.25,4.0,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.25,0.0,0.25,0.25,4.0,False,True,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,D,16,0,11.681836128234863,0.958796501159668,11.681836128234863,2.0,5.9267706871032715,4.0,11.821797370910645,9.144613265991211,15.492898941040039,0.9610004822413126,0.938705325126648,0.9750165343284607,1.6089483896891277,-1.4480695724487305,5.390255928039551,0.008449912071228027,-0.01536339521408081,0.03338736295700073,,-0.05,-0.15000000000000002,-0.4954336943068623,0.0,0.05,0.05,3.0,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.05,0.0,0.05,0.05,3.0,False,True,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,A,16,0,15.881336212158203,0.9352407455444336,15.881336212158203,4.0,9.861832618713379,1.0,14.570734659830729,13.66873550415039,15.441473960876465,0.9448799093564352,0.9378719329833984,0.9520998597145081,-3.558821678161621,-5.825102806091309,-2.300602912902832,-0.018906633059183758,-0.03669255971908569,-0.008473396301269531,,0.0,-0.125,-0.3872983346207417,0.0,-0.0,0.0,3.0,False,False,False,False,0.5,-1.0,-0.8164965809277261,0.0,0.0,-0.0,0.0,3.0,False,False,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,B,16,0,13.580733299255371,0.9437141418457031,13.580733299255371,3.0,6.814986705780029,3.0,11.893187204996744,9.248661994934082,13.66873550415039,0.9601225654284159,0.9520998597145081,0.9748498797416687,-0.4913511276245117,-3.5244998931884766,2.300602912902832,-0.007608771324157715,-0.028219163417816162,0.008473396301269531,,0.25,0.125,0.3872983346207417,0.25,-0.0,0.25,2.0,True,False,False,False,2.0,0.5,0.4082482904638631,0.25,0.25,-0.0,0.25,2.0,True,False,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,C,16,0,13.33057689666748,0.9467946887016296,13.33057689666748,2.0,6.329691410064697,4.0,11.461671829223633,9.248661994934082,14.601994514465332,0.9626654386520386,0.9446679353713989,0.9748498797416687,-0.15780925750732422,-3.274343490600586,2.5507593154907227,-0.0035013755162556968,-0.02513861656188965,0.011553943157196045,,-0.25,-0.375,-1.161895003862225,0.0,0.25,0.25,4.0,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.25,0.0,0.25,0.25,4.0,False,True,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,D,16,0,10.056233406066895,0.9719333052635193,10.056233406066895,1.0,8.105798721313477,2.0,12.912665685017904,10.534358978271484,15.441473960876465,0.9532561302185059,0.9378719329833984,0.9684785008430481,4.207982063293457,3.274343490600586,5.825102806091309,0.030016779899597168,0.02513861656188965,0.03669255971908569,,0.5,0.375,1.161895003862225,0.5,-0.0,0.5,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.5,0.5,-0.0,0.5,1.0,True,False,True,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,A,16,0,16.51384162902832,0.9302578568458557,16.51384162902832,4.0,10.78198528289795,1.0,15.701104164123535,14.7135648727417,17.248228073120117,0.9358262817064921,0.9225330948829651,0.9441831707954407,-2.5366344451904297,-4.014025688171387,-0.4054126739501953,-0.016551494598388672,-0.02800053358078003,0.0005251765251159668,,0.0,-0.125,-0.2886751345948129,0.0,-0.0,0.0,2.5,False,False,False,False,1.5,0.0,0.0,0.0,0.0,-0.0,0.0,2.5,False,False,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,B,16,0,13.323376655578613,0.9524369835853577,13.323376655578613,2.0,6.546279430389404,4.0,12.0348539352417,9.900091171264648,15.141519546508789,0.9590585033098856,0.9407625794410706,0.9712541699409485,1.717318852742513,-0.8235607147216797,3.190464973449707,0.013020674387613932,-0.005821406841278076,0.02270430326461792,,0.0,-0.125,-0.2886751345948129,0.0,-0.0,0.0,2.5,False,False,False,False,1.5,0.0,0.0,0.0,0.0,-0.0,0.0,2.5,False,False,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,C,16,0,16.108428955078125,0.9297326803207397,16.108428955078125,3.0,6.811713695526123,3.0,12.278155008951822,9.900091171264648,14.7135648727417,0.9576377669970194,0.9441831707954407,0.9712541699409485,-1.996084213256836,-3.6086130142211914,0.4054126739501953,-0.01725172996520996,-0.028525710105895996,-0.0005251765251159668,,-0.25,-0.375,-0.8660254037844387,0.0,0.25,0.25,4.0,False,True,False,False,0.0,-1.5,-1.2247448713915892,-0.25,0.0,0.25,0.25,4.0,False,True,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,D,16,0,12.499815940856934,0.9582583904266357,12.499815940856934,1.0,8.529173851013184,2.0,13.510662714640299,11.06295108795166,17.248228073120117,0.9483892718950907,0.9225330948829651,0.9651587605476379,2.8153998057047525,0.8235607147216797,4.014025688171387,0.0207825501759847,0.005821406841278076,0.028525710105895996,,0.75,0.625,1.4433756729740645,0.75,-0.0,0.75,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.75,0.75,-0.0,0.75,1.0,True,False,True,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,A,16,0,17.71969223022461,0.9145142436027527,17.71969223022461,4.0,11.78471565246582,1.0,16.896292050679524,14.53244686126709,19.85148048400879,0.9229153990745544,0.8970750570297241,0.9434165954589844,-6.592211405436198,-7.134900093078613,-5.674342155456543,-0.049855172634124756,-0.05697840452194214,-0.04144620895385742,,0.4,0.30000000000000004,1.0190493307301363,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,B,16,0,10.752300262451172,0.9656551480293274,10.752300262451172,2.0,6.685123920440674,3.0,12.54174836476644,9.872335433959961,16.304948806762695,0.9549171328544617,0.9282545447349548,0.97121262550354,2.6976445515950522,-0.16750812530517578,6.9673919677734375,0.01833269993464152,-0.005837500095367432,0.05114090442657471,,0.3,0.19999999999999998,0.6793662204867573,0.3,-0.0,0.3,2.0,True,False,False,False,2.0,0.5,0.4082482904638631,0.3,0.3,-0.0,0.3,2.0,True,False,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,C,16,0,10.584792137145996,0.9714926481246948,10.584792137145996,1.0,9.647714614868164,2.0,14.686030069986979,11.44796085357666,19.85148048400879,0.9396991928418478,0.8970750570297241,0.9652842283248901,2.9209887186686196,0.16750812530517578,7.134900093078613,0.026116033395131428,0.005837500095367432,0.05697840452194214,,-0.2,-0.30000000000000004,-1.0190493307301363,0.0,0.2,0.2,4.0,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.2,0.0,0.2,0.2,4.0,False,True,False,False
p017,code,Qwen/Qwen2.5-7B-Instruct::normal_04,normal_04,D,16,0,12.045350074768066,0.9559604525566101,12.045350074768066,3.0,6.24162483215332,4.0,12.387810389200846,9.872335433959961,14.53244686126709,0.9571225047111511,0.9434165954589844,0.97121262550354,0.973578135172526,-1.4605579376220703,5.674342155456543,0.005406439304351807,-0.015532195568084717,0.04144620895385742,,-0.1,-0.2,-0.6793662204867574,0.0,0.1,0.1,3.0,False,True,False,False,0.5,-1.0,-0.8164965809277261,-0.1,0.0,0.1,0.1,3.0,False,True,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,A,16,0,17.89850425720215,0.9234453439712524,17.89850425720215,4.0,13.302790641784668,1.0,18.92709732055664,18.032285690307617,20.705810546875,0.9142856200536092,0.896811842918396,0.92308109998703,-4.790664990743001,-4.844878196716309,-4.7345170974731445,-0.029345770676930744,-0.02992689609527588,-0.02883988618850708,,0.4,0.15000000000000002,1.3887301496588271,0.4,-0.0,0.4,1.0,True,False,True,True,3.0,1.5,1.2247448713915892,0.4,0.4,-0.0,0.4,1.0,True,False,True,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,B,16,0,13.163987159729004,0.9522852301597595,13.163987159729004,3.0,6.743197917938232,4.0,13.080105463663736,9.295733451843262,18.032285690307617,0.951866090297699,0.92308109998703,0.9742475748062134,1.5220244725545247,-0.11036109924316406,4.7345170974731445,0.009107410907745361,-0.0010870099067687988,0.02883988618850708,,0.25,0.0,0.0,0.25,-0.0,0.25,2.0,True,False,False,False,1.5,0.0,0.0,0.25,0.25,-0.0,0.25,2.0,True,False,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,C,16,0,13.05362606048584,0.9533722400665283,13.05362606048584,1.0,8.974390029907227,2.0,14.455367088317871,9.295733451843262,20.705810546875,0.9391565521558126,0.896811842918396,0.9742475748062134,1.6691726048787434,0.05227851867675781,4.844878196716309,0.01055675745010376,0.0006563663482666016,0.02992689609527588,,0.15,-0.1,-0.9258200997725513,0.15,-0.0,0.15,4.0,True,False,False,False,1.5,0.0,0.0,0.15,0.15,-0.0,0.15,4.0,True,False,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_01,normal_01,D,16,0,13.105904579162598,0.9527158737182617,13.105904579162598,2.0,8.28367805480957,3.0,14.440016746520996,11.912297248840332,18.043195724487305,0.9425479173660278,0.9229639172554016,0.9582695960998535,1.5994679133097331,-0.05227851867675781,4.792599678039551,0.009681602319081625,-0.0006563663482666016,0.029270529747009277,,0.2,-0.04999999999999999,-0.46291004988627554,0.2,-0.0,0.2,3.0,True,False,False,False,0.0,-1.5,-1.2247448713915892,0.2,0.2,-0.0,0.2,3.0,True,False,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,A,16,0,17.648746490478516,0.9257597923278809,17.648746490478516,4.0,13.963162422180176,1.0,19.69774119059245,18.009836196899414,22.10746955871582,0.9066110054651896,0.8805456757545471,0.9248483180999756,-2.778984705607096,-4.385491371154785,-1.090972900390625,-0.010964016119639078,-0.024382948875427246,0.003512561321258545,,0.45,0.275,1.1000000000000003,0.45,-0.0,0.45,1.0,True,False,True,True,3.0,1.5,1.161895003862225,0.45,0.45,-0.0,0.45,1.0,True,False,True,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,B,16,0,14.788256645202637,0.9377814531326294,14.788256645202637,2.0,6.929261684417725,4.0,13.390227317810059,10.020998001098633,18.97591781616211,0.948811928431193,0.9144390225410461,0.9701425433158875,1.0350017547607422,-1.5250015258789062,2.860489845275879,0.005064864953358968,-0.012361288070678711,0.01553422212600708,,0.25,0.07500000000000001,0.3000000000000001,0.25,-0.0,0.25,2.0,True,False,False,False,2.0,0.5,0.3872983346207417,0.25,0.25,-0.0,0.25,2.0,True,False,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,C,16,0,13.26325511932373,0.9501427412033081,13.26325511932373,1.0,7.593660354614258,3.0,14.134273211161295,11.173766136169434,18.009836196899414,0.9447143077850342,0.9248483180999756,0.9618542194366455,3.0683371225992837,1.5250015258789062,4.385491371154785,0.021546582380930584,0.012361288070678711,0.02789551019668579,,0.15,-0.024999999999999994,-0.09999999999999999,0.15,-0.0,0.15,3.0,True,False,False,False,1.0,-0.5,-0.3872983346207417,0.15,0.15,-0.0,0.15,3.0,True,False,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_02,normal_02,D,16,0,16.55777359008789,0.9222472310066223,16.55777359008789,3.0,9.625592231750488,2.0,15.11589495340983,10.020998001098633,22.10746955871582,0.932709534962972,0.8805456757545471,0.9701425433158875,-1.3243541717529297,-3.29451847076416,1.090972900390625,-0.01564743121465047,-0.02789551019668579,-0.003512561321258545,,-0.15,-0.32499999999999996,-1.3,0.0,0.15,0.15,4.0,False,True,False,False,0.0,-1.5,-1.161895003862225,-0.15,0.0,0.15,0.15,4.0,False,True,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,A,16,0,22.20086669921875,0.8661944270133972,22.20086669921875,4.0,12.887429237365723,1.0,18.612138748168945,16.665311813354492,20.215805053710938,0.903432031472524,0.8891947269439697,0.9211085438728333,-9.629685719807943,-10.446549415588379,-9.151811599731445,-0.09056798617045085,-0.09664022922515869,-0.08699458837509155,,0.0,-0.25,-0.5,0.0,-0.0,0.0,3.0,False,False,False,False,1.0,-0.5,-0.5,0.0,0.0,-0.0,0.0,3.0,False,False,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,B,16,0,11.754317283630371,0.9628346562385559,11.754317283630371,1.0,9.677905082702637,2.0,15.511445999145508,12.449512481689453,20.215805053710938,0.9312490026156107,0.8891947269439697,0.957572877407074,4.2990468343098955,1.155853271484375,10.446549415588379,0.03828565279642741,0.008571088314056396,0.09664022922515869,,0.0,-0.25,-0.5,0.0,-0.0,0.0,3.0,False,False,False,False,1.0,-0.5,-0.5,0.0,0.0,-0.0,0.0,3.0,False,False,False,False
p018,code,Qwen/Qwen2.5-7B-Instruct::normal_03,normal_03,C,16,0,13.049055099487305,0.9531890153884888,13.049055099487305,3.0,7.435420513153076,4.0,14.014066696166992,11.507867813110352,16.665311813354492,0.9432538747787476,0.9211085438728333,0.9616736769676208,2.572729746500651,-1.2947378158569336,9.151811599731445,0.025424798329671223,-0.009645640850067139,0.08699458837509155,,0.0,-0.25,-0.5,0.0,-0.0,0.0,3.0,False,False,False,False,1.0,-0.5,-0.5,0.0,0.0,-0.0,0.0,3.0,False,False,False,False
