prompt_id,evaluator_id,layer_index,layer_position,candidate_i,candidate_j,euclidean_distance,cosine_similarity,distance_to_self_i,distance_to_self_j,distance_to_self_difference_i_minus_j,distance_to_self_advantage_i_over_j,cosine_to_self_i,cosine_to_self_j,cosine_to_self_difference_i_minus_j,cosine_to_self_advantage_i_over_j,allocation_i,allocation_j,allocation_difference,abs_allocation_difference
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,B,17.240400314331055,0.9398942589759827,20.370580673217773,19.14822006225586,1.222360610961914,-1.222360610961914,0.9171466827392578,0.9231379628181458,-0.0059912800788879395,-0.0059912800788879395,-0.15,-0.25,0.1,0.1
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,C,14.785773277282715,0.9565285444259644,20.370580673217773,20.153982162475586,0.2165985107421875,-0.2165985107421875,0.9171466827392578,0.9139614701271057,0.0031852126121520996,0.0031852126121520996,-0.15,0.15,-0.3,0.3
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,D,18.323223114013672,0.9325695037841797,20.370580673217773,13.429326057434082,6.941254615783691,-6.941254615783691,0.9171466827392578,0.9628691077232361,-0.04572242498397827,-0.04572242498397827,-0.15,0.45,-0.6,0.6
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,B,C,14.15630054473877,0.9555144309997559,19.14822006225586,20.153982162475586,-1.0057621002197266,1.0057621002197266,0.9231379628181458,0.9139614701271057,0.009176492691040039,0.009176492691040039,-0.25,0.15,-0.4,0.4
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,B,D,14.698287010192871,0.9541968703269958,19.14822006225586,13.429326057434082,5.718894004821777,-5.718894004821777,0.9231379628181458,0.9628691077232361,-0.03973114490509033,-0.03973114490509033,-0.25,0.45,-0.7,0.7
p031,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,C,D,16.10210609436035,0.9445465803146362,20.153982162475586,13.429326057434082,6.724656105041504,-6.724656105041504,0.9139614701271057,0.9628691077232361,-0.04890763759613037,-0.04890763759613037,0.15,0.45,-0.30000000000000004,0.30000000000000004
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,B,14.429292678833008,0.9604170322418213,18.455551147460938,18.280941009521484,0.17461013793945312,-0.17461013793945312,0.9332431554794312,0.9281249642372131,0.005118191242218018,0.005118191242218018,0.3,0.2,0.09999999999999998,0.09999999999999998
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,C,15.733602523803711,0.9529324173927307,18.455551147460938,19.68516731262207,-1.2296161651611328,1.2296161651611328,0.9332431554794312,0.9158506989479065,0.017392456531524658,0.017392456531524658,0.3,0.15,0.15,0.15
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,D,15.735458374023438,0.9518146514892578,18.455551147460938,12.428387641906738,6.027163505554199,-6.027163505554199,0.9332431554794312,0.9677184820175171,-0.03447532653808594,-0.03447532653808594,0.3,0.35,-0.04999999999999999,0.04999999999999999
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,B,C,11.774765968322754,0.9686314463615417,18.280941009521484,19.68516731262207,-1.404226303100586,1.404226303100586,0.9281249642372131,0.9158506989479065,0.01227426528930664,0.01227426528930664,0.2,0.15,0.05000000000000002,0.05000000000000002
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,B,D,15.40147876739502,0.9494473338127136,18.280941009521484,12.428387641906738,5.852553367614746,-5.852553367614746,0.9281249642372131,0.9677184820175171,-0.039593517780303955,-0.039593517780303955,0.2,0.35,-0.14999999999999997,0.14999999999999997
p031,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,C,D,17.071725845336914,0.937421977519989,19.68516731262207,12.428387641906738,7.256779670715332,-7.256779670715332,0.9158506989479065,0.9677184820175171,-0.051867783069610596,-0.051867783069610596,0.15,0.35,-0.19999999999999998,0.19999999999999998
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,B,17.370441436767578,0.9419657588005066,19.031572341918945,14.58077335357666,4.450798988342285,-4.450798988342285,0.929870069026947,0.9543483853340149,-0.02447831630706787,-0.02447831630706787,0.45,0.3,0.15000000000000002,0.15000000000000002
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,C,14.600842475891113,0.9607588648796082,19.031572341918945,19.668506622314453,-0.6369342803955078,0.6369342803955078,0.929870069026947,0.9147541522979736,0.015115916728973389,0.015115916728973389,0.45,-0.15,0.6,0.6
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,D,13.747884750366211,0.9655787944793701,19.031572341918945,19.256563186645508,-0.2249908447265625,0.2249908447265625,0.929870069026947,0.9184622764587402,0.011407792568206787,0.011407792568206787,0.45,-0.1,0.55,0.55
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,B,C,17.23895263671875,0.9350695013999939,14.58077335357666,19.668506622314453,-5.087733268737793,5.087733268737793,0.9543483853340149,0.9147541522979736,0.03959423303604126,0.03959423303604126,0.3,-0.15,0.44999999999999996,0.44999999999999996
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,B,D,17.233739852905273,0.9352119565010071,14.58077335357666,19.256563186645508,-4.675789833068848,4.675789833068848,0.9543483853340149,0.9184622764587402,0.03588610887527466,0.03588610887527466,0.3,-0.1,0.4,0.4
p031,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,C,D,11.857147216796875,0.9682750105857849,19.668506622314453,19.256563186645508,0.4119434356689453,-0.4119434356689453,0.9147541522979736,0.9184622764587402,-0.0037081241607666016,-0.0037081241607666016,-0.15,-0.1,-0.04999999999999999,0.04999999999999999
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,B,18.20817756652832,0.9138202667236328,19.5953426361084,15.330728530883789,4.264614105224609,-4.264614105224609,0.901319682598114,0.9366761445999146,-0.03535646200180054,-0.03535646200180054,-0.1,0.4,-0.5,0.5
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,C,18.159345626831055,0.9140784740447998,19.5953426361084,11.398181915283203,8.197160720825195,-8.197160720825195,0.901319682598114,0.9650251865386963,-0.06370550394058228,-0.06370550394058228,-0.1,-0.3,0.19999999999999998,0.19999999999999998
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,D,20.539640426635742,0.8883645534515381,19.5953426361084,16.572126388549805,3.0232162475585938,-3.0232162475585938,0.901319682598114,0.9246758222579956,-0.023356139659881592,-0.023356139659881592,-0.1,0.2,-0.30000000000000004,0.30000000000000004
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,B,C,11.657373428344727,0.9623015522956848,15.330728530883789,11.398181915283203,3.932546615600586,-3.932546615600586,0.9366761445999146,0.9650251865386963,-0.02834904193878174,-0.02834904193878174,0.4,-0.3,0.7,0.7
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,B,D,9.056856155395508,0.9771616458892822,15.330728530883789,16.572126388549805,-1.2413978576660156,1.2413978576660156,0.9366761445999146,0.9246758222579956,0.012000322341918945,0.012000322341918945,0.4,0.2,0.2,0.2
p032,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,C,D,11.360163688659668,0.9633455872535706,11.398181915283203,16.572126388549805,-5.173944473266602,5.173944473266602,0.9650251865386963,0.9246758222579956,0.040349364280700684,0.040349364280700684,-0.3,0.2,-0.5,0.5
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,B,15.898693084716797,0.9348039031028748,18.083091735839844,14.064120292663574,4.0189714431762695,-4.0189714431762695,0.9148262739181519,0.9458016753196716,-0.030975401401519775,-0.030975401401519775,0.0,-0.15,0.15,0.15
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,C,21.754711151123047,0.8757134675979614,18.083091735839844,13.646004676818848,4.437087059020996,-4.437087059020996,0.9148262739181519,0.947796106338501,-0.03296983242034912,-0.03296983242034912,0.0,-0.25,0.25,0.25
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,D,19.461711883544922,0.9003041386604309,18.083091735839844,14.95984935760498,3.1232423782348633,-3.1232423782348633,0.9148262739181519,0.9364721179008484,-0.021645843982696533,-0.021645843982696533,0.0,0.6,-0.6,0.6
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,B,C,13.1762113571167,0.9522736072540283,14.064120292663574,13.646004676818848,0.41811561584472656,-0.41811561584472656,0.9458016753196716,0.947796106338501,-0.0019944310188293457,-0.0019944310188293457,-0.15,-0.25,0.1,0.1
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,B,D,10.149746894836426,0.9717740416526794,14.064120292663574,14.95984935760498,-0.8957290649414062,0.8957290649414062,0.9458016753196716,0.9364721179008484,0.009329557418823242,0.009329557418823242,-0.15,0.6,-0.75,0.75
p032,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,C,D,9.300567626953125,0.9753395318984985,13.646004676818848,14.95984935760498,-1.3138446807861328,1.3138446807861328,0.947796106338501,0.9364721179008484,0.011323988437652588,0.011323988437652588,-0.25,0.6,-0.85,0.85
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,B,14.412850379943848,0.9450604319572449,20.782344818115234,14.164783477783203,6.617561340332031,-6.617561340332031,0.887688934803009,0.9463291764259338,-0.058640241622924805,-0.058640241622924805,-0.1,0.45,-0.55,0.55
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,C,19.407636642456055,0.9013832211494446,20.782344818115234,9.527281761169434,11.2550630569458,-11.2550630569458,0.887688934803009,0.9760620594024658,-0.08837312459945679,-0.08837312459945679,-0.1,-0.1,0.0,0.0
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,D,14.740184783935547,0.9423506855964661,20.782344818115234,16.348783493041992,4.433561325073242,-4.433561325073242,0.887688934803009,0.9273532032966614,-0.039664268493652344,-0.039664268493652344,-0.1,0.35,-0.44999999999999996,0.44999999999999996
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,B,C,12.153327941894531,0.9600960612297058,14.164783477783203,9.527281761169434,4.6375017166137695,-4.6375017166137695,0.9463291764259338,0.9760620594024658,-0.029732882976531982,-0.029732882976531982,0.45,-0.1,0.55,0.55
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,B,D,9.529168128967285,0.9746127724647522,14.164783477783203,16.348783493041992,-2.184000015258789,2.184000015258789,0.9463291764259338,0.9273532032966614,0.01897597312927246,0.01897597312927246,0.45,0.35,0.10000000000000003,0.10000000000000003
p032,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,C,D,13.268583297729492,0.9520557522773743,9.527281761169434,16.348783493041992,-6.821501731872559,6.821501731872559,0.9760620594024658,0.9273532032966614,0.04870885610580444,0.04870885610580444,-0.1,0.35,-0.44999999999999996,0.44999999999999996
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,B,14.271720886230469,0.9466196894645691,19.807859420776367,16.081743240356445,3.726116180419922,-3.726116180419922,0.8954010605812073,0.9272618293762207,-0.03186076879501343,-0.03186076879501343,0.45,0.3,0.15000000000000002,0.15000000000000002
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,C,16.152835845947266,0.9309502840042114,19.807859420776367,13.568429946899414,6.239429473876953,-6.239429473876953,0.8954010605812073,0.9468159675598145,-0.05141490697860718,-0.05141490697860718,0.45,-0.1,0.55,0.55
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,D,17.94883155822754,0.9158980250358582,19.807859420776367,11.306164741516113,8.501694679260254,-8.501694679260254,0.8954010605812073,0.9650574922561646,-0.06965643167495728,-0.06965643167495728,0.45,-0.15,0.6,0.6
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,B,C,10.991671562194824,0.9660318493843079,16.081743240356445,13.568429946899414,2.5133132934570312,-2.5133132934570312,0.9272618293762207,0.9468159675598145,-0.01955413818359375,-0.01955413818359375,0.3,-0.1,0.4,0.4
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,B,D,12.230888366699219,0.9593260884284973,16.081743240356445,11.306164741516113,4.775578498840332,-4.775578498840332,0.9272618293762207,0.9650574922561646,-0.03779566287994385,-0.03779566287994385,0.3,-0.15,0.44999999999999996,0.44999999999999996
p032,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,C,D,13.29216194152832,0.9514099955558777,13.568429946899414,11.306164741516113,2.262265205383301,-2.262265205383301,0.9468159675598145,0.9650574922561646,-0.018241524696350098,-0.018241524696350098,-0.1,-0.15,0.04999999999999999,0.04999999999999999
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,B,23.038288116455078,0.8816552758216858,25.162059783935547,23.835315704345703,1.3267440795898438,-1.3267440795898438,0.8569364547729492,0.8697172999382019,-0.012780845165252686,-0.012780845165252686,0.45,0.15,0.30000000000000004,0.30000000000000004
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,C,20.539722442626953,0.9038880467414856,25.162059783935547,17.71265983581543,7.449399948120117,-7.449399948120117,0.8569364547729492,0.9258658289909363,-0.06892937421798706,-0.06892937421798706,0.45,-0.25,0.7,0.7
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,D,22.851057052612305,0.8832494616508484,25.162059783935547,17.15744972229004,8.004610061645508,-8.004610061645508,0.8569364547729492,0.9322926998138428,-0.07535624504089355,-0.07535624504089355,0.45,-0.15,0.6,0.6
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,B,C,18.442840576171875,0.9212027192115784,23.835315704345703,17.71265983581543,6.122655868530273,-6.122655868530273,0.8697172999382019,0.9258658289909363,-0.056148529052734375,-0.056148529052734375,0.15,-0.25,0.4,0.4
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,B,D,20.754718780517578,0.902337908744812,23.835315704345703,17.15744972229004,6.677865982055664,-6.677865982055664,0.8697172999382019,0.9322926998138428,-0.06257539987564087,-0.06257539987564087,0.15,-0.15,0.3,0.3
p033,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,C,D,16.84131622314453,0.9340707063674927,17.71265983581543,17.15744972229004,0.5552101135253906,-0.5552101135253906,0.9258658289909363,0.9322926998138428,-0.006426870822906494,-0.006426870822906494,-0.25,-0.15,-0.1,0.1
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,B,23.90066146850586,0.874561607837677,24.583740234375,24.92311668395996,-0.33937644958496094,0.33937644958496094,0.8689554929733276,0.8600900173187256,0.00886547565460205,0.00886547565460205,-0.15,-0.15,0.0,0.0
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,C,22.806690216064453,0.8847434520721436,24.583740234375,18.77056312561035,5.813177108764648,-5.813177108764648,0.8689554929733276,0.9198304414749146,-0.050874948501586914,-0.050874948501586914,-0.15,0.45,-0.6,0.6
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,D,23.607532501220703,0.877974808216095,24.583740234375,18.919376373291016,5.664363861083984,-5.664363861083984,0.8689554929733276,0.9196903705596924,-0.050734877586364746,-0.050734877586364746,-0.15,0.25,-0.4,0.4
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,B,C,18.194194793701172,0.9230515956878662,24.92311668395996,18.77056312561035,6.152553558349609,-6.152553558349609,0.8600900173187256,0.9198304414749146,-0.059740424156188965,-0.059740424156188965,-0.15,0.45,-0.6,0.6
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,B,D,23.05780601501465,0.8786120414733887,24.92311668395996,18.919376373291016,6.003740310668945,-6.003740310668945,0.8600900173187256,0.9196903705596924,-0.0596003532409668,-0.0596003532409668,-0.15,0.25,-0.4,0.4
p033,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,C,D,15.761725425720215,0.942573070526123,18.77056312561035,18.919376373291016,-0.14881324768066406,0.14881324768066406,0.9198304414749146,0.9196903705596924,0.00014007091522216797,0.00014007091522216797,0.45,0.25,0.2,0.2
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,B,25.33344078063965,0.8660310506820679,26.0502872467041,24.58802032470703,1.4622669219970703,-1.4622669219970703,0.8600143790245056,0.8606216311454773,-0.0006072521209716797,-0.0006072521209716797,0.45,0.15,0.30000000000000004,0.30000000000000004
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,C,24.827781677246094,0.8717120289802551,26.0502872467041,19.779199600219727,6.271087646484375,-6.271087646484375,0.8600143790245056,0.9103085994720459,-0.05029422044754028,-0.05029422044754028,0.45,-0.25,0.7,0.7
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,D,22.66897201538086,0.8936926126480103,26.0502872467041,21.54109001159668,4.509197235107422,-4.509197235107422,0.8600143790245056,0.8930663466453552,-0.03305196762084961,-0.03305196762084961,0.45,-0.15,0.6,0.6
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,B,C,17.589942932128906,0.9265013337135315,24.58802032470703,19.779199600219727,4.808820724487305,-4.808820724487305,0.8606216311454773,0.9103085994720459,-0.049686968326568604,-0.049686968326568604,0.15,-0.25,0.4,0.4
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,B,D,18.982057571411133,0.9138531684875488,24.58802032470703,21.54109001159668,3.0469303131103516,-3.0469303131103516,0.8606216311454773,0.8930663466453552,-0.03244471549987793,-0.03244471549987793,0.15,-0.15,0.3,0.3
p033,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,C,D,15.693459510803223,0.9414454102516174,19.779199600219727,21.54109001159668,-1.7618904113769531,1.7618904113769531,0.9103085994720459,0.8930663466453552,0.017242252826690674,0.017242252826690674,-0.25,-0.15,-0.1,0.1
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,B,22.344823837280273,0.8879407644271851,23.47675132751465,23.305835723876953,0.1709156036376953,-0.1709156036376953,0.8790850043296814,0.8778817057609558,0.001203298568725586,0.001203298568725586,-0.15,-0.25,0.1,0.1
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,C,22.205114364624023,0.8900594115257263,23.47675132751465,15.56253719329834,7.914214134216309,-7.914214134216309,0.8790850043296814,0.9460026025772095,-0.06691759824752808,-0.06691759824752808,-0.15,0.45,-0.6,0.6
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,D,20.327388763427734,0.9054521918296814,23.47675132751465,21.467792510986328,2.0089588165283203,-2.0089588165283203,0.8790850043296814,0.8940829634666443,-0.01499795913696289,-0.01499795913696289,-0.15,-0.15,0.0,0.0
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,B,C,20.054330825805664,0.9077256321907043,23.305835723876953,15.56253719329834,7.743298530578613,-7.743298530578613,0.8778817057609558,0.9460026025772095,-0.06812089681625366,-0.06812089681625366,-0.25,0.45,-0.7,0.7
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,B,D,18.688114166259766,0.9167271256446838,23.305835723876953,21.467792510986328,1.838043212890625,-1.838043212890625,0.8778817057609558,0.8940829634666443,-0.016201257705688477,-0.016201257705688477,-0.25,-0.15,-0.1,0.1
p033,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,C,D,17.356111526489258,0.9292254447937012,15.56253719329834,21.467792510986328,-5.905255317687988,5.905255317687988,0.9460026025772095,0.8940829634666443,0.051919639110565186,0.051919639110565186,0.45,-0.15,0.6,0.6
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,B,25.17319107055664,0.8754208087921143,23.718263626098633,16.413915634155273,7.304347991943359,-7.304347991943359,0.8832795023918152,0.9459942579269409,-0.06271475553512573,-0.06271475553512573,0.45,0.15,0.30000000000000004,0.30000000000000004
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,C,23.232946395874023,0.8887641429901123,23.718263626098633,16.338199615478516,7.380064010620117,-7.380064010620117,0.8832795023918152,0.9403787851333618,-0.05709928274154663,-0.05709928274154663,0.45,0.2,0.25,0.25
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,D,22.02874755859375,0.8992701768875122,23.718263626098633,20.438980102539062,3.2792835235595703,-3.2792835235595703,0.8832795023918152,0.9011556506156921,-0.017876148223876953,-0.017876148223876953,0.45,0.2,0.25,0.25
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,B,C,16.24420928955078,0.9470075368881226,16.413915634155273,16.338199615478516,0.07571601867675781,-0.07571601867675781,0.9459942579269409,0.9403787851333618,0.0056154727935791016,0.0056154727935791016,0.15,0.2,-0.05000000000000002,0.05000000000000002
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,B,D,20.649248123168945,0.9137845039367676,16.413915634155273,20.438980102539062,-4.025064468383789,4.025064468383789,0.9459942579269409,0.9011556506156921,0.04483860731124878,0.04483860731124878,0.15,0.2,-0.05000000000000002,0.05000000000000002
p034,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,C,D,13.094598770141602,0.9620638489723206,16.338199615478516,20.438980102539062,-4.100780487060547,4.100780487060547,0.9403787851333618,0.9011556506156921,0.03922313451766968,0.03922313451766968,0.2,0.2,0.0,0.0
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,B,19.263334274291992,0.9242427349090576,24.499338150024414,18.430479049682617,6.068859100341797,-6.068859100341797,0.8771544098854065,0.9238884449005127,-0.0467340350151062,-0.0467340350151062,0.4,0.3,0.10000000000000003,0.10000000000000003
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,C,22.64629554748535,0.89698326587677,24.499338150024414,13.391682624816895,11.10765552520752,-11.10765552520752,0.8771544098854065,0.9623335599899292,-0.0851791501045227,-0.0851791501045227,0.4,-0.2,0.6000000000000001,0.6000000000000001
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,A,D,21.59602928161621,0.9043914079666138,24.499338150024414,18.255584716796875,6.243753433227539,-6.243753433227539,0.8771544098854065,0.9247052073478699,-0.04755079746246338,-0.04755079746246338,0.4,-0.1,0.5,0.5
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,B,C,17.3343563079834,0.935908854007721,18.430479049682617,13.391682624816895,5.038796424865723,-5.038796424865723,0.9238884449005127,0.9623335599899292,-0.038445115089416504,-0.038445115089416504,0.3,-0.2,0.5,0.5
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,B,D,12.197509765625,0.9644296169281006,18.430479049682617,18.255584716796875,0.1748943328857422,-0.1748943328857422,0.9238884449005127,0.9247052073478699,-0.0008167624473571777,-0.0008167624473571777,0.3,-0.1,0.4,0.4
p034,Qwen/Qwen2.5-7B-Instruct::normal_02,16,0,C,D,16.336185455322266,0.9448798298835754,13.391682624816895,18.255584716796875,-4.8639020919799805,4.8639020919799805,0.9623335599899292,0.9247052073478699,0.037628352642059326,0.037628352642059326,-0.2,-0.1,-0.1,0.1
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,B,26.73958396911621,0.8597919940948486,26.58002471923828,16.4310245513916,10.14900016784668,-10.14900016784668,0.8520370721817017,0.9463798999786377,-0.09434282779693604,-0.09434282779693604,0.45,0.15,0.30000000000000004,0.30000000000000004
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,C,24.588642120361328,0.8757014870643616,26.58002471923828,14.785926818847656,11.794097900390625,-11.794097900390625,0.8520370721817017,0.9506633877754211,-0.09862631559371948,-0.09862631559371948,0.45,0.3,0.15000000000000002,0.15000000000000002
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,A,D,22.148590087890625,0.8983919024467468,26.58002471923828,17.258853912353516,9.321170806884766,-9.321170806884766,0.8520370721817017,0.928503692150116,-0.0764666199684143,-0.0764666199684143,0.45,0.1,0.35,0.35
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,B,C,16.24420928955078,0.9470075368881226,16.4310245513916,14.785926818847656,1.6450977325439453,-1.6450977325439453,0.9463798999786377,0.9506633877754211,-0.004283487796783447,-0.004283487796783447,0.15,0.3,-0.15,0.15
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,B,D,20.185943603515625,0.9172292947769165,16.4310245513916,17.258853912353516,-0.8278293609619141,0.8278293609619141,0.9463798999786377,0.928503692150116,0.01787620782852173,0.01787620782852173,0.15,0.1,0.04999999999999999,0.04999999999999999
p034,Qwen/Qwen2.5-7B-Instruct::normal_03,16,0,C,D,12.638978958129883,0.9642403721809387,14.785926818847656,17.258853912353516,-2.4729270935058594,2.4729270935058594,0.9506633877754211,0.928503692150116,0.022159695625305176,0.022159695625305176,0.3,0.1,0.19999999999999998,0.19999999999999998
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,B,20.959226608276367,0.9084758162498474,26.448678970336914,20.328655242919922,6.120023727416992,-6.120023727416992,0.8536474108695984,0.9050979614257812,-0.05145055055618286,-0.05145055055618286,0.15,0.25,-0.1,0.1
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,C,24.175073623657227,0.8779375553131104,26.448678970336914,15.989020347595215,10.4596586227417,-10.4596586227417,0.8536474108695984,0.9420878291130066,-0.0884404182434082,-0.0884404182434082,0.15,-0.15,0.3,0.3
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,A,D,25.925338745117188,0.8610310554504395,26.448678970336914,13.514806747436523,12.93387222290039,-12.93387222290039,0.8536474108695984,0.9596148729324341,-0.1059674620628357,-0.1059674620628357,0.15,0.45,-0.30000000000000004,0.30000000000000004
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,B,C,14.636245727539062,0.9507401585578918,20.328655242919922,15.989020347595215,4.339634895324707,-4.339634895324707,0.9050979614257812,0.9420878291130066,-0.03698986768722534,-0.03698986768722534,0.25,-0.15,0.4,0.4
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,B,D,18.052980422973633,0.9270111322402954,20.328655242919922,13.514806747436523,6.813848495483398,-6.813848495483398,0.9050979614257812,0.9596148729324341,-0.05451691150665283,-0.05451691150665283,0.25,0.45,-0.2,0.2
p034,Qwen/Qwen2.5-7B-Instruct::normal_04,16,0,C,D,12.336575508117676,0.9663463234901428,15.989020347595215,13.514806747436523,2.4742136001586914,-2.4742136001586914,0.9420878291130066,0.9596148729324341,-0.01752704381942749,-0.01752704381942749,-0.15,0.45,-0.6,0.6
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,B,16.215696334838867,0.9340798258781433,15.038782119750977,14.772209167480469,0.2665729522705078,-0.2665729522705078,0.9440709948539734,0.9430019855499268,0.0010690093040466309,0.0010690093040466309,0.45,0.2,0.25,0.25
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,C,16.88886070251465,0.9282591938972473,15.038782119750977,10.142766952514648,4.896015167236328,-4.896015167236328,0.9440709948539734,0.9735530018806458,-0.029482007026672363,-0.029482007026672363,0.45,-0.15,0.6,0.6
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,A,D,18.205018997192383,0.9161263704299927,15.038782119750977,11.716253280639648,3.322528839111328,-3.322528839111328,0.9440709948539734,0.9649601578712463,-0.02088916301727295,-0.02088916301727295,0.45,0.2,0.25,0.25
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,B,C,14.644424438476562,0.9409058094024658,14.772209167480469,10.142766952514648,4.62944221496582,-4.62944221496582,0.9430019855499268,0.9735530018806458,-0.030551016330718994,-0.030551016330718994,0.2,-0.15,0.35,0.35
p035,Qwen/Qwen2.5-7B-Instruct::normal_01,16,0,B,D,9.909804344177246,0.9728186130523682,14.772209167480469,11.716253280639648,3.0559558868408203,-3.0559558868408203,0.9430019855499268,0.9649601578712463,-0.02195817232131958,-0.02195817232131958,0.2,0.2,0.0,0.0
