prompt_id,evaluator_id,object_type,candidate_id,layer_index,layer_position,activation_norm,n_tokens,span_char_start,span_char_end
p014,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,46.762306213378906,127,3192,3874
p014,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,46.74714660644531,324,718,2305
p014,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,54.30116271972656,22,389,483
p014,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,47.451904296875,161,498,1236
p014,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,47.34589767456055,384,1251,3177
p014,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,46.88753890991211,127,3192,3874
p014,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,47.34335708618164,269,718,2054
p014,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,49.66786193847656,161,389,1127
p014,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,49.93856430053711,22,1142,1236
p014,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,47.93455505371094,127,1251,1933
p014,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,46.84977340698242,384,1948,3874
p014,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,46.445411682128906,267,718,1941
p014,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,49.66786193847656,161,389,1127
p014,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,49.93856430053711,22,1142,1236
p014,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,47.93455505371094,127,1251,1933
p014,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,46.84977340698242,384,1948,3874
p014,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,46.75130081176758,295,718,2096
p015,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,48.21338653564453,384,414,2390
p015,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,45.07209777832031,224,2405,3668
p015,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,45.71570587158203,384,3683,5836
p015,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,49.723567962646484,47,5851,6094
p015,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,46.4752082824707,321,743,2467
p015,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,47.45602035522461,224,414,1677
p015,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,47.07666015625,384,1692,3668
p015,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,46.0374870300293,384,3683,5836
p015,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,48.828346252441406,47,5851,6094
p015,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,46.59459686279297,305,743,2472
p015,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,47.45602035522461,224,414,1677
p015,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,52.47200393676758,47,1692,1935
p015,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,46.388587951660156,384,1950,3926
p015,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,45.789276123046875,384,3941,6094
p015,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,47.1087646484375,384,743,2726
p015,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,47.45602035522461,224,414,1677
p015,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,47.05032730102539,384,1692,3845
p015,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,51.02218246459961,47,3860,4103
p015,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,44.58812713623047,384,4118,6094
p015,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,45.24776077270508,384,743,2600
p016,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,51.12211608886719,170,391,1166
p016,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,48.264976501464844,384,1181,3049
p016,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,51.640045166015625,52,3064,3321
p016,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,47.30752182006836,159,3336,4169
p016,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,46.626739501953125,357,720,2390
p016,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,49.38833999633789,384,391,2259
p016,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,49.44245147705078,170,2274,3049
p016,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,52.385414123535156,52,3064,3321
p016,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,47.566749572753906,159,3336,4169
p016,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,48.24357223510742,259,720,1938
p017,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,43.71112823486328,384,403,1974
p017,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,41.08237838745117,384,1989,3678
p017,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,44.846710205078125,101,3693,4192
p017,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,40.643253326416016,384,4207,5769
p017,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,39.8867073059082,284,732,1967
p017,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,42.243324279785156,384,403,2092
p017,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,44.4760856628418,101,2107,2606
p017,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,41.40863800048828,384,2621,4192
p017,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,40.9788818359375,384,4207,5769
p017,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,39.520084381103516,278,732,2083
p017,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,42.243324279785156,384,403,2092
p017,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,41.22726821899414,384,2107,3669
p017,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,44.60395812988281,101,3684,4183
p017,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,41.34561538696289,384,4198,5769
p017,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,43.70186233520508,261,732,1893
p017,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,43.71112823486328,384,403,1974
p017,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,41.35801696777344,384,1989,3551
p017,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,40.79952621459961,384,3566,5255
p017,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,43.79600524902344,101,5270,5769
p017,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,40.30750274658203,355,732,2327
p018,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,46.643211364746094,55,381,622
p018,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,41.241554260253906,162,637,1421
p018,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,41.22591018676758,172,1436,2227
p018,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,40.125816345214844,384,2242,3933
p018,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,43.1280632019043,283,710,2050
p018,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,46.643211364746094,55,381,622
p018,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,40.032657623291016,384,637,2328
p018,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,40.723480224609375,172,2343,3134
p018,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,41.20109558105469,162,3149,3933
p018,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,42.51939392089844,137,710,1348
p018,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,43.137577056884766,172,381,1172
p018,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,41.969425201416016,162,1187,1971
p018,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,40.34706497192383,384,1986,3677
p018,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,42.732872009277344,55,3692,3933
p018,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,43.088619232177734,210,710,1681
p018,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,46.643211364746094,55,381,622
p018,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,41.0342903137207,172,637,1428
p018,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,41.79154586791992,162,1443,2227
p018,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,40.190834045410156,384,2242,3933
p018,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,44.322208404541016,223,710,1748
p019,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,45.711570739746094,90,490,833
p019,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,41.7127571105957,384,848,2479
p019,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,42.38431930541992,290,2494,3715
p019,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,42.60763931274414,289,3730,4964
p019,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,43.10707092285156,291,819,1979
p019,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,45.711570739746094,90,490,833
p019,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,41.66192626953125,289,848,2082
p019,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,41.91193771362305,384,2097,3728
p019,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,42.27463912963867,290,3743,4964
p019,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,43.55547332763672,222,819,1659
p019,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,43.82998275756836,290,490,1711
p019,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,42.96540451049805,289,1726,2960
p019,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,42.01961898803711,384,2975,4606
p019,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,43.44625473022461,90,4621,4964
p019,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,42.27742385864258,320,819,2121
p019,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,44.2364616394043,289,490,1724
p019,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,43.15117263793945,90,1739,2082
p019,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,41.71935272216797,384,2097,3728
p019,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,42.18989181518555,290,3743,4964
p019,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,44.287960052490234,222,819,1681
p020,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,48.3487434387207,314,385,2053
p020,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,50.36891174316406,55,2068,2308
p020,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,46.06364822387695,384,2323,4477
p020,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,44.44932174682617,384,4492,6523
p020,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,48.70531463623047,336,714,2509
p020,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,47.706398010253906,384,385,2416
p020,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,50.33230209350586,55,2431,2671
p020,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,45.45537185668945,384,2686,4840
p020,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,45.24983596801758,314,4855,6523
p020,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,49.006168365478516,335,714,2446
p020,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,48.3487434387207,314,385,2053
p020,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,45.790069580078125,384,2068,4099
p020,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,49.09583282470703,55,4114,4354
p020,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,44.87852478027344,384,4369,6523
p020,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,49.57991409301758,288,714,2279
p020,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,51.77379608154297,55,385,625
p020,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,46.354515075683594,384,640,2794
p020,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,47.26409149169922,314,2809,4477
p020,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,44.5860481262207,384,4492,6523
p020,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,48.272605895996094,298,714,2285
p021,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,50.66742706298828,183,425,1204
p021,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,45.5749397277832,384,1219,3027
p021,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,45.666629791259766,384,3042,4878
p021,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,44.87392807006836,384,4893,6717
p021,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,47.15630340576172,384,754,2551
p021,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,48.56385040283203,384,425,2249
p021,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,48.216148376464844,183,2264,3043
p021,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,45.15882873535156,384,3058,4894
p021,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,44.01976776123047,384,4909,6717
p021,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,46.30560302734375,363,754,2393
p021,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,48.715118408203125,384,425,2261
p021,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,48.62594985961914,183,2276,3055
p021,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,44.465553283691406,384,3070,4878
p021,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,44.99079895019531,384,4893,6717
p021,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,47.01760482788086,384,754,2501
p021,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,50.66742706298828,183,425,1204
p021,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,46.74746322631836,384,1219,3043
p021,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,45.02500534057617,384,3058,4894
p021,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,43.89359664916992,384,4909,6717
p021,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,48.4282112121582,384,754,2526
p022,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,48.3984260559082,357,418,2212
p022,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,47.93175506591797,385,2227,4196
p022,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,46.046993255615234,384,4211,6251
p022,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,45.127967834472656,121,6266,6836
p022,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,50.380943298339844,384,747,2569
p022,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,48.3984260559082,357,418,2212
p022,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,47.19016647338867,121,2227,2797
p022,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,46.81313705444336,385,2812,4781
p022,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,45.659908294677734,384,4796,6836
p022,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,49.63504409790039,384,747,2651
p022,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,48.362422943115234,384,418,2458
p022,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,46.19662857055664,357,2473,4267
p022,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,45.95387268066406,385,4282,6251
p022,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,45.25362014770508,121,6266,6836
p022,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,49.475982666015625,384,747,2612
p022,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,49.49620819091797,385,418,2387
p022,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,46.32122802734375,357,2402,4196
p022,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,45.73630905151367,384,4211,6251
p022,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,44.8511962890625,121,6266,6836
p022,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,48.64300537109375,384,747,2666
p023,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,46.17584228515625,246,417,1812
p023,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,45.51736068725586,384,1827,3997
p023,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,42.538604736328125,221,4012,5362
p023,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,43.90593338012695,230,5377,6663
p023,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,45.19190979003906,384,746,2669
p023,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,46.051883697509766,230,417,1703
p023,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,45.52970504760742,384,1718,3888
p023,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,43.126007080078125,221,3903,5253
p023,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,43.437557220458984,246,5268,6663
p023,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,46.814788818359375,384,746,2685
p023,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,47.13203048706055,384,417,2587
p023,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,43.667213439941406,221,2602,3952
p023,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,44.2178955078125,246,3967,5362
p023,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,43.944488525390625,230,5377,6663
p023,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,44.679237365722656,384,746,2699
p023,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,46.051883697509766,230,417,1703
p023,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,45.52970504760742,384,1718,3888
p023,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,43.126007080078125,221,3903,5253
p023,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,43.437557220458984,246,5268,6663
p023,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,45.19101333618164,384,746,2686
p024,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,48.228389739990234,287,416,1839
p024,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,53.03440475463867,55,1854,2116
p024,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,46.64555740356445,384,2131,4111
p024,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,45.98262405395508,343,4126,5974
p024,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,47.073951721191406,278,745,2148
p024,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,54.08930969238281,55,416,678
p024,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,46.9145622253418,343,693,2541
p024,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,47.15999984741211,287,2556,3979
p024,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,45.941959381103516,384,3994,5974
p024,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,48.11729431152344,384,745,2712
p024,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,48.228389739990234,287,416,1839
p024,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,47.4541130065918,384,1854,3834
p024,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,50.732669830322266,55,3849,4111
p024,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,45.44957733154297,343,4126,5974
p024,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,47.95016860961914,275,745,2149
p024,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,48.143531799316406,384,416,2396
p024,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,50.87327575683594,55,2411,2673
p024,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,45.84919738769531,287,2688,4111
p024,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,45.842445373535156,343,4126,5974
p024,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,47.81747817993164,249,745,2058
p025,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,51.32609939575195,79,431,713
p025,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,46.519142150878906,180,728,1520
p025,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,47.33091735839844,234,1535,2662
p025,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,47.04069519042969,245,2677,3822
p025,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,49.44209671020508,113,760,1238
p025,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,51.32609939575195,79,431,713
p025,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,46.519142150878906,180,728,1520
p025,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,46.868324279785156,245,1535,2680
p025,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,47.117427825927734,234,2695,3822
p025,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,48.54224395751953,121,760,1231
p025,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,51.32609939575195,79,431,713
p025,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,47.10896682739258,245,728,1873
p025,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,47.05799102783203,234,1888,3015
p025,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,45.70170974731445,180,3030,3822
p025,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,48.94149398803711,145,760,1344
p025,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,48.67529296875,234,431,1558
p025,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,47.95269775390625,245,1573,2718
p025,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,46.443546295166016,180,2733,3525
p025,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,49.21736526489258,79,3540,3822
p025,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,48.83376693725586,123,760,1282
p026,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,47.822547912597656,37,636,830
p026,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,45.01092529296875,54,845,1137
p026,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,44.24748229980469,60,1152,1456
p026,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,47.73786926269531,34,1471,1678
p026,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,43.39326858520508,56,965,1247
p026,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,48.68144989013672,34,636,843
p026,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,A,16,0,47.17274856567383,37,858,1052
p026,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,C,16,0,45.4646110534668,54,1067,1359
p026,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,D,16,0,44.4784049987793,60,1374,1678
p026,Qwen/Qwen2.5-7B-Instruct::normal_02,self_answer,SELF,16,0,43.39146423339844,62,965,1278
p026,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,C,16,0,46.19475173950195,54,636,928
p026,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,B,16,0,48.19874954223633,34,943,1150
p026,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,D,16,0,44.040802001953125,60,1165,1469
p026,Qwen/Qwen2.5-7B-Instruct::normal_03,candidate,A,16,0,47.247039794921875,37,1484,1678
p026,Qwen/Qwen2.5-7B-Instruct::normal_03,self_answer,SELF,16,0,43.40696334838867,54,965,1265
p026,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,D,16,0,44.8800163269043,60,636,940
p026,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,B,16,0,47.59149169921875,34,955,1162
p026,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,C,16,0,45.52165222167969,54,1177,1469
p026,Qwen/Qwen2.5-7B-Instruct::normal_04,candidate,A,16,0,46.95155715942383,37,1484,1678
p026,Qwen/Qwen2.5-7B-Instruct::normal_04,self_answer,SELF,16,0,44.313899993896484,54,965,1253
p027,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,D,16,0,43.73426055908203,253,440,1531
p027,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,A,16,0,46.022186279296875,100,1546,1973
p027,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,C,16,0,42.05430221557617,384,1988,3285
p027,Qwen/Qwen2.5-7B-Instruct::normal_01,candidate,B,16,0,40.613155364990234,239,3300,4126
p027,Qwen/Qwen2.5-7B-Instruct::normal_01,self_answer,SELF,16,0,43.5352783203125,253,769,1949
p027,Qwen/Qwen2.5-7B-Instruct::normal_02,candidate,B,16,0,41.39686965942383,239,440,1266
