allocation,allocation_first_pass_valid,allocation_retry_count,ballot_field_order,best_pick_vote,borda_points,candidate_display_order,candidate_id,display_id,domain,evaluator,evaluator_id,evaluator_model,placeholder_reason,prompt_id,raw_output,reason,vote_repair_count,vote_repairs_json
0.45,True,0,"borda_ranking,best_pick,signed_allocation",1.0,0.0,"D,B,A,C",A,A,business_advice,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p036,"{
  ""votes"": {
    ""borda_ranking"": [[""D""], [""C""], [""B""], [""A""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a clear and concise plan with specific experiments and metrics, while other candidates are more vague or repetitive."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A provides a clear and concise plan with specific experiments and metrics, while other candidates are more vague or repetitive.",0,[]
0.2,True,0,"borda_ranking,best_pick,signed_allocation",0.0,1.0,"D,B,A,C",B,B,business_advice,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p036,"{
  ""votes"": {
    ""borda_ranking"": [[""D""], [""C""], [""B""], [""A""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a clear and concise plan with specific experiments and metrics, while other candidates are more vague or repetitive."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A provides a clear and concise plan with specific experiments and metrics, while other candidates are more vague or repetitive.",0,[]
-0.15,True,0,"borda_ranking,best_pick,signed_allocation",0.0,2.0,"D,B,A,C",C,C,business_advice,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p036,"{
  ""votes"": {
    ""borda_ranking"": [[""D""], [""C""], [""B""], [""A""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a clear and concise plan with specific experiments and metrics, while other candidates are more vague or repetitive."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A provides a clear and concise plan with specific experiments and metrics, while other candidates are more vague or repetitive.",0,[]
-0.2,True,0,"borda_ranking,best_pick,signed_allocation",0.0,3.0,"D,B,A,C",D,D,business_advice,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p036,"{
  ""votes"": {
    ""borda_ranking"": [[""D""], [""C""], [""B""], [""A""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a clear and concise plan with specific experiments and metrics, while other candidates are more vague or repetitive."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 20},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A provides a clear and concise plan with specific experiments and metrics, while other candidates are more vague or repetitive.",0,[]
0.4,False,1,"borda_ranking,signed_allocation,best_pick",1.0,3.0,"B,A,C,D",A,A,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p061,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""A provides the best balance of pride and humility, while B is concise and fits the tone well, but C and D are slightly too detailed and formal."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","A provides the best balance of pride and humility, while B is concise and fits the tone well, but C and D are slightly too detailed and formal.",0,[]
0.3,False,1,"borda_ranking,signed_allocation,best_pick",0.0,2.0,"B,A,C,D",B,B,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p061,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""A provides the best balance of pride and humility, while B is concise and fits the tone well, but C and D are slightly too detailed and formal."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","A provides the best balance of pride and humility, while B is concise and fits the tone well, but C and D are slightly too detailed and formal.",0,[]
-0.1,False,1,"borda_ranking,signed_allocation,best_pick",0.0,1.0,"B,A,C,D",C,C,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p061,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""A provides the best balance of pride and humility, while B is concise and fits the tone well, but C and D are slightly too detailed and formal."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","A provides the best balance of pride and humility, while B is concise and fits the tone well, but C and D are slightly too detailed and formal.",0,[]
-0.2,False,1,"borda_ranking,signed_allocation,best_pick",0.0,0.0,"B,A,C,D",D,D,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p061,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""A provides the best balance of pride and humility, while B is concise and fits the tone well, but C and D are slightly too detailed and formal."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","A provides the best balance of pride and humility, while B is concise and fits the tone well, but C and D are slightly too detailed and formal.",0,[]
0.4,False,1,"borda_ranking,signed_allocation,best_pick",1.0,3.0,"C,D,B,A",A,A,instruction_following,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p039,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""A provides the best balance of clarity and fit to the request, while B and D are slightly less clear and C is the least fitting."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","A provides the best balance of clarity and fit to the request, while B and D are slightly less clear and C is the least fitting.",0,[]
0.25,False,1,"borda_ranking,signed_allocation,best_pick",0.0,2.0,"C,D,B,A",B,B,instruction_following,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p039,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""A provides the best balance of clarity and fit to the request, while B and D are slightly less clear and C is the least fitting."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","A provides the best balance of clarity and fit to the request, while B and D are slightly less clear and C is the least fitting.",0,[]
-0.2,False,1,"borda_ranking,signed_allocation,best_pick",0.0,1.0,"C,D,B,A",C,C,instruction_following,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p039,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""A provides the best balance of clarity and fit to the request, while B and D are slightly less clear and C is the least fitting."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","A provides the best balance of clarity and fit to the request, while B and D are slightly less clear and C is the least fitting.",0,[]
-0.15,False,1,"borda_ranking,signed_allocation,best_pick",0.0,0.0,"C,D,B,A",D,D,instruction_following,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p039,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""A provides the best balance of clarity and fit to the request, while B and D are slightly less clear and C is the least fitting."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","A provides the best balance of clarity and fit to the request, while B and D are slightly less clear and C is the least fitting.",0,[]
0.4,False,1,"signed_allocation,best_pick,borda_ranking",1.0,3.0,"B,C,D,A",A,A,analysis,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p088,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A provides a clear trend analysis and plausible explanations without making assumptions. Candidate C's analysis is overly detailed and less concise."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]]
  }
}",Candidate A provides a clear trend analysis and plausible explanations without making assumptions. Candidate C's analysis is overly detailed and less concise.,0,[]
0.3,False,1,"signed_allocation,best_pick,borda_ranking",0.0,2.0,"B,C,D,A",B,B,analysis,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p088,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A provides a clear trend analysis and plausible explanations without making assumptions. Candidate C's analysis is overly detailed and less concise."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]]
  }
}",Candidate A provides a clear trend analysis and plausible explanations without making assumptions. Candidate C's analysis is overly detailed and less concise.,0,[]
-0.2,False,1,"signed_allocation,best_pick,borda_ranking",0.0,0.5,"B,C,D,A",C,C,analysis,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p088,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A provides a clear trend analysis and plausible explanations without making assumptions. Candidate C's analysis is overly detailed and less concise."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]]
  }
}",Candidate A provides a clear trend analysis and plausible explanations without making assumptions. Candidate C's analysis is overly detailed and less concise.,0,[]
-0.1,False,1,"signed_allocation,best_pick,borda_ranking",0.0,0.5,"B,C,D,A",D,D,analysis,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p088,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A provides a clear trend analysis and plausible explanations without making assumptions. Candidate C's analysis is overly detailed and less concise."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]]
  }
}",Candidate A provides a clear trend analysis and plausible explanations without making assumptions. Candidate C's analysis is overly detailed and less concise.,0,[]
0.25,False,1,"best_pick,borda_ranking,signed_allocation",0.0,1.5,"C,A,B,D",A,A,business_advice,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p079,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [
      [""C""],
      [""A"", ""D""],
      [""B""]
    ],
    ""signed_allocation_reason"": ""Candidate C provides the most detailed and structured approach with clear hypotheses and experiments, making it the strongest choice."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 25},
      {""candidate_id"": ""B"", ""cents"": 0},
      {""candidate_id"": ""C"", ""cents"": 50},
      {""candidate_id"": ""D"", ""cents"": -25}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C provides the most detailed and structured approach with clear hypotheses and experiments, making it the strongest choice.",0,[]
0.0,False,1,"best_pick,borda_ranking,signed_allocation",0.0,0.0,"C,A,B,D",B,B,business_advice,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p079,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [
      [""C""],
      [""A"", ""D""],
      [""B""]
    ],
    ""signed_allocation_reason"": ""Candidate C provides the most detailed and structured approach with clear hypotheses and experiments, making it the strongest choice."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 25},
      {""candidate_id"": ""B"", ""cents"": 0},
      {""candidate_id"": ""C"", ""cents"": 50},
      {""candidate_id"": ""D"", ""cents"": -25}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C provides the most detailed and structured approach with clear hypotheses and experiments, making it the strongest choice.",0,[]
0.5,False,1,"best_pick,borda_ranking,signed_allocation",1.0,3.0,"C,A,B,D",C,C,business_advice,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p079,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [
      [""C""],
      [""A"", ""D""],
      [""B""]
    ],
    ""signed_allocation_reason"": ""Candidate C provides the most detailed and structured approach with clear hypotheses and experiments, making it the strongest choice."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 25},
      {""candidate_id"": ""B"", ""cents"": 0},
      {""candidate_id"": ""C"", ""cents"": 50},
      {""candidate_id"": ""D"", ""cents"": -25}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C provides the most detailed and structured approach with clear hypotheses and experiments, making it the strongest choice.",0,[]
-0.25,False,1,"best_pick,borda_ranking,signed_allocation",0.0,1.5,"C,A,B,D",D,D,business_advice,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p079,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [
      [""C""],
      [""A"", ""D""],
      [""B""]
    ],
    ""signed_allocation_reason"": ""Candidate C provides the most detailed and structured approach with clear hypotheses and experiments, making it the strongest choice."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 25},
      {""candidate_id"": ""B"", ""cents"": 0},
      {""candidate_id"": ""C"", ""cents"": 50},
      {""candidate_id"": ""D"", ""cents"": -25}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C provides the most detailed and structured approach with clear hypotheses and experiments, making it the strongest choice.",0,[]
0.45,False,1,"best_pick,signed_allocation,borda_ranking",0.0,2.0,"B,C,D,A",A,A,business_advice,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p079,"{
  ""votes"": {
    ""best_pick"": ""B"",
    ""signed_allocation_reason"": ""Candidate B provides a clear and structured approach with specific hypotheses and experiments, making it the strongest option."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": 10}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""B""], [""A""], [""C""], [""D""]]
  }
}","Candidate B provides a clear and structured approach with specific hypotheses and experiments, making it the strongest option.",0,[]
0.3,False,1,"best_pick,signed_allocation,borda_ranking",1.0,3.0,"B,C,D,A",B,B,business_advice,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p079,"{
  ""votes"": {
    ""best_pick"": ""B"",
    ""signed_allocation_reason"": ""Candidate B provides a clear and structured approach with specific hypotheses and experiments, making it the strongest option."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": 10}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""B""], [""A""], [""C""], [""D""]]
  }
}","Candidate B provides a clear and structured approach with specific hypotheses and experiments, making it the strongest option.",0,[]
0.15,False,1,"best_pick,signed_allocation,borda_ranking",0.0,1.0,"B,C,D,A",C,C,business_advice,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p079,"{
  ""votes"": {
    ""best_pick"": ""B"",
    ""signed_allocation_reason"": ""Candidate B provides a clear and structured approach with specific hypotheses and experiments, making it the strongest option."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": 10}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""B""], [""A""], [""C""], [""D""]]
  }
}","Candidate B provides a clear and structured approach with specific hypotheses and experiments, making it the strongest option.",0,[]
0.1,False,1,"best_pick,signed_allocation,borda_ranking",0.0,0.0,"B,C,D,A",D,D,business_advice,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p079,"{
  ""votes"": {
    ""best_pick"": ""B"",
    ""signed_allocation_reason"": ""Candidate B provides a clear and structured approach with specific hypotheses and experiments, making it the strongest option."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": 10}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""B""], [""A""], [""C""], [""D""]]
  }
}","Candidate B provides a clear and structured approach with specific hypotheses and experiments, making it the strongest option.",0,[]
0.45,False,1,"signed_allocation,borda_ranking,best_pick",1.0,3.0,"B,C,D,A",A,A,reasoning,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p052,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate C and D are mathematically incorrect, while A and B are close but A is more precise."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 15},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
  }
}","Candidate C and D are mathematically incorrect, while A and B are close but A is more precise.",0,[]
0.15,False,1,"signed_allocation,borda_ranking,best_pick",0.0,2.0,"B,C,D,A",B,B,reasoning,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p052,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate C and D are mathematically incorrect, while A and B are close but A is more precise."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 15},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
  }
}","Candidate C and D are mathematically incorrect, while A and B are close but A is more precise.",0,[]
-0.25,False,1,"signed_allocation,borda_ranking,best_pick",0.0,0.5,"B,C,D,A",C,C,reasoning,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p052,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate C and D are mathematically incorrect, while A and B are close but A is more precise."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 15},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
  }
}","Candidate C and D are mathematically incorrect, while A and B are close but A is more precise.",0,[]
-0.15,False,1,"signed_allocation,borda_ranking,best_pick",0.0,0.5,"B,C,D,A",D,D,reasoning,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p052,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate C and D are mathematically incorrect, while A and B are close but A is more precise."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 15},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
  }
}","Candidate C and D are mathematically incorrect, while A and B are close but A is more precise.",0,[]
0.4,False,1,"borda_ranking,signed_allocation,best_pick",1.0,3.0,"A,D,C,B",A,A,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p063,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate A is concise and directly addresses the prompt, while C and D are overly detailed and include superlatives. B is close but less focused on the specific feature."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A is concise and directly addresses the prompt, while C and D are overly detailed and include superlatives. B is close but less focused on the specific feature.",0,[]
0.25,False,1,"borda_ranking,signed_allocation,best_pick",0.0,2.0,"A,D,C,B",B,B,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p063,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate A is concise and directly addresses the prompt, while C and D are overly detailed and include superlatives. B is close but less focused on the specific feature."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A is concise and directly addresses the prompt, while C and D are overly detailed and include superlatives. B is close but less focused on the specific feature.",0,[]
-0.2,False,1,"borda_ranking,signed_allocation,best_pick",0.0,1.0,"A,D,C,B",C,C,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p063,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate A is concise and directly addresses the prompt, while C and D are overly detailed and include superlatives. B is close but less focused on the specific feature."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A is concise and directly addresses the prompt, while C and D are overly detailed and include superlatives. B is close but less focused on the specific feature.",0,[]
-0.15,False,1,"borda_ranking,signed_allocation,best_pick",0.0,0.0,"A,D,C,B",D,D,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p063,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
    ""signed_allocation_reason"": ""Candidate A is concise and directly addresses the prompt, while C and D are overly detailed and include superlatives. B is close but less focused on the specific feature."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -20},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A is concise and directly addresses the prompt, while C and D are overly detailed and include superlatives. B is close but less focused on the specific feature.",0,[]
0.4,False,1,"borda_ranking,best_pick,signed_allocation",1.0,3.0,"C,A,D,B",A,A,factual_qa,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p001,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""C""], [""D""], [""B""]],
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a clear and concise explanation, while C is slightly more precise and D and B are less accurate."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": -10},
      {""candidate_id"": ""C"", ""cents"": 30},
      {""candidate_id"": ""D"", ""cents"": -20}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate A provides a clear and concise explanation, while C is slightly more precise and D and B are less accurate.",0,[]
